"","oma_id","level","level_name","araID","gene_id","age"
"11478",15184771,14,"Arabidopsis","ARATH20805","AT3G23167","MC"
"11479",15184772,10,"Pentapetalae","ARATH20806","AT3G23170","MC"
"11480",15184774,13,"Brassicaceae","ARATH20808","AT3G23175","MC"
"11481",15184775,13,"Brassicaceae","ARATH20809","AT3G23180","MC"
"11482",15184776,13,"Brassicaceae","ARATH20810","AT3G23190","MC"
"11483",15184778,8,"Magnoliopsida","ARATH20812","AT3G23200","MC"
"11484",15184780,13,"Brassicaceae","ARATH20814","AT3G23210","MC"
"11485",15184781,10,"Pentapetalae","ARATH20815","AT3G23220","MC"
"11486",15184782,12,"malvids","ARATH20816","AT3G23230","MC"
"11487",15184783,12,"malvids","ARATH20817","AT3G23240","MC"
"11488",15184785,11,"rosids","ARATH20819","AT3G23250","MC"
"11489",15184788,3,"Viridiplantae","ARATH20822","AT3G23255","UC"
"11490",15184789,13,"Brassicaceae","ARATH20823","AT3G23260","MC"
"11491",15184790,8,"Magnoliopsida","ARATH20824","AT3G23270","MC"
"11492",15184792,4,"Streptophyta","ARATH20826","AT3G23280","MC"
"11493",15184794,6,"Tracheophyta","ARATH20828","AT3G23290","MC"
"11494",15184795,5,"Embryophyta","ARATH20829","AT3G23300","MC"
"11495",15184796,2,"Eukaryota","ARATH20830","AT3G23310","UC"
"11496",15184797,14,"Arabidopsis","ARATH20831","AT3G23320","MC"
"11497",15184798,2,"Eukaryota","ARATH20832","AT3G23325","UC"
"11498",15184799,9,"Mesangiospermae","ARATH20833","AT3G23330","MC"
"11499",15184801,2,"Eukaryota","ARATH20835","AT3G23340","UC"
"11500",15184804,10,"Pentapetalae","ARATH20838","AT3G23350","MC"
"11501",15184805,10,"Pentapetalae","ARATH20839","AT3G23360","MC"
"11502",15184806,13,"Brassicaceae","ARATH20840","AT3G23370","MC"
"11503",15184810,13,"Brassicaceae","ARATH20844","AT3G23380","MC"
"11504",15184812,2,"Eukaryota","ARATH20846","AT3G23390","UC"
"11505",15184815,2,"Eukaryota","ARATH20849","AT3G23400","UC"
"11506",15184817,2,"Eukaryota","ARATH20851","AT3G23410","UC"
"11507",15184818,13,"Brassicaceae","ARATH20852","AT3G23420","MC"
"11508",15184821,9,"Mesangiospermae","ARATH20855","AT3G23440","MC"
"11509",15184822,2,"Eukaryota","ARATH20856","AT3G23450","UC"
"11510",15184832,1,"LUCA","ARATH20866","AT3G23490","UC"
"11511",15184835,2,"Eukaryota","ARATH20869","AT3G23530","UC"
"11512",15184837,9,"Mesangiospermae","ARATH20871","AT3G23540","MC"
"11513",15184839,2,"Eukaryota","ARATH20873","AT3G23550","UC"
"11514",15184841,2,"Eukaryota","ARATH20875","AT3G23560","UC"
"11515",15184842,2,"Eukaryota","ARATH20876","AT3G23570","UC"
"11516",15184843,2,"Eukaryota","ARATH20877","AT3G23580","UC"
"11517",15184844,4,"Streptophyta","ARATH20878","AT3G23590","MC"
"11518",15184845,2,"Eukaryota","ARATH20879","AT3G23600","UC"
"11519",15184847,13,"Brassicaceae","ARATH20881","AT3G23605","MC"
"11520",15184849,2,"Eukaryota","ARATH20883","AT3G23610","UC"
"11521",15184854,2,"Eukaryota","ARATH20888","AT3G23620","UC"
"11522",15184855,8,"Magnoliopsida","ARATH20889","AT3G23630","MC"
"11523",15184859,14,"Arabidopsis","ARATH20893","AT3G23637","MC"
"11524",15184860,4,"Streptophyta","ARATH20894","AT3G23640","MC"
"11525",15184862,7,"Spermatophyta","ARATH20896","AT3G23650","MC"
"11526",15184863,2,"Eukaryota","ARATH20897","AT3G23660","UC"
"11527",15184865,4,"Streptophyta","ARATH20899","AT3G23670","MC"
"11528",15184867,13,"Brassicaceae","ARATH20901","AT3G23680","MC"
"11529",15184868,13,"Brassicaceae","ARATH20902","AT3G23685","MC"
"11530",15184869,13,"Brassicaceae","ARATH20903","AT3G23690","MC"
"11531",15184870,3,"Viridiplantae","ARATH20904","AT3G23700","UC"
"11532",15184871,9,"Mesangiospermae","ARATH20905","AT3G23710","MC"
"11533",15184873,13,"Brassicaceae","ARATH20907","AT3G23715","MC"
"11534",15184875,10,"Pentapetalae","ARATH20909","AT3G23730","MC"
"11535",15184876,13,"Brassicaceae","ARATH20910","AT3G23740","MC"
"11536",15184877,7,"Spermatophyta","ARATH20911","AT3G23750","MC"
"11537",15184878,2,"Eukaryota","ARATH20912","AT3G23760","UC"
"11538",15184879,6,"Tracheophyta","ARATH20913","AT3G23770","MC"
"11539",15184881,2,"Eukaryota","ARATH20915","AT3G23790","UC"
"11540",15184884,13,"Brassicaceae","ARATH20918","AT3G23805","MC"
"11541",15184885,1,"LUCA","ARATH20919","AT3G23810","UC"
"11542",15184886,2,"Eukaryota","ARATH20920","AT3G23820","UC"
"11543",15184887,6,"Tracheophyta","ARATH20921","AT3G23830","MC"
"11544",15184888,7,"Spermatophyta","ARATH20922","AT3G23840","MC"
"11545",15184889,14,"Arabidopsis","ARATH20923","AT3G23860","MC"
"11546",15184891,2,"Eukaryota","ARATH20925","AT3G23870","UC"
"11547",15184893,10,"Pentapetalae","ARATH20927","AT3G23880","MC"
"11548",15184895,2,"Eukaryota","ARATH20929","AT3G23890","UC"
"11549",15184896,3,"Viridiplantae","ARATH20930","AT3G23900","UC"
"11550",15184898,9,"Mesangiospermae","ARATH20932","AT3G23910","MC"
"11551",15184900,1,"LUCA","ARATH20934","AT3G23920","UC"
"11552",15184901,10,"Pentapetalae","ARATH20935","AT3G23930","MC"
"11553",15184902,1,"LUCA","ARATH20936","AT3G23940","UC"
"11554",15184904,10,"Pentapetalae","ARATH20938","AT3G23950","MC"
"11555",15184908,10,"Pentapetalae","ARATH20942","AT3G23970","MC"
"11556",15184909,13,"Brassicaceae","ARATH20943","AT3G23980","MC"
"11557",15184910,1,"LUCA","ARATH20944","AT3G23990","UC"
"11558",15184911,13,"Brassicaceae","ARATH20945","AT3G24000","MC"
"11559",15184912,2,"Eukaryota","ARATH20946","AT3G24010","UC"
"11560",15184913,8,"Magnoliopsida","ARATH20947","AT3G24020","MC"
"11561",15184914,1,"LUCA","ARATH20948","AT3G24030","UC"
"11562",15184915,8,"Magnoliopsida","ARATH20949","AT3G24040","MC"
"11563",15184916,13,"Brassicaceae","ARATH20950","AT3G24050","MC"
"11564",15184917,10,"Pentapetalae","ARATH20951","AT3G24060","MC"
"11565",15184918,14,"Arabidopsis","ARATH20952","AT3G24065","MC"
"11566",15184919,10,"Pentapetalae","ARATH20953","AT3G24068","MC"
"11567",15184920,13,"Brassicaceae","ARATH20954","AT3G24070","MC"
"11568",15184922,2,"Eukaryota","ARATH20956","AT3G24080","UC"
"11569",15184925,1,"LUCA","ARATH20959","AT3G24090","UC"
"11570",15184926,13,"Brassicaceae","ARATH20960","AT3G24093","MC"
"11571",15184927,3,"Viridiplantae","ARATH20961","AT3G24100","UC"
"11572",15184928,9,"Mesangiospermae","ARATH20962","AT3G24110","MC"
"11573",15184931,5,"Embryophyta","ARATH20965","AT3G24120","MC"
"11574",15184932,10,"Pentapetalae","ARATH20966","AT3G24130","MC"
"11575",15184934,9,"Mesangiospermae","ARATH20968","AT3G24140","MC"
"11576",15184935,11,"rosids","ARATH20969","AT3G24150","MC"
"11577",15184936,4,"Streptophyta","ARATH20970","AT3G24160","MC"
"11578",15184937,2,"Eukaryota","ARATH20971","AT3G24170","UC"
"11579",15184938,1,"LUCA","ARATH20972","AT3G24180","UC"
"11580",15184939,2,"Eukaryota","ARATH20973","AT3G24190","UC"
"11581",15184940,2,"Eukaryota","ARATH20974","AT3G24200","UC"
"11582",15184942,2,"Eukaryota","ARATH20976","AT3G24210","UC"
"11583",15184943,2,"Eukaryota","ARATH20977","AT3G24220","UC"
"11584",15184944,13,"Brassicaceae","ARATH20978","AT3G24225","MC"
"11585",15184945,5,"Embryophyta","ARATH20979","AT3G24230","MC"
"11586",15184946,2,"Eukaryota","ARATH20980","AT3G24240","UC"
"11587",15184947,13,"Brassicaceae","ARATH20981","AT3G24250","MC"
"11588",15184955,14,"Arabidopsis","ARATH20989","AT3G24260","MC"
"11589",15184957,13,"Brassicaceae","ARATH20991","AT3G24280","MC"
"11590",15184958,2,"Eukaryota","ARATH20992","AT3G24290","UC"
"11591",15184959,2,"Eukaryota","ARATH20993","AT3G24300","UC"
"11592",15184960,13,"Brassicaceae","ARATH20994","AT3G24310","MC"
"11593",15184961,4,"Streptophyta","ARATH20995","AT3G24315","MC"
"11594",15184962,2,"Eukaryota","ARATH20996","AT3G24320","UC"
"11595",15184964,4,"Streptophyta","ARATH20998","AT3G24330","MC"
"11596",15184965,7,"Spermatophyta","ARATH20999","AT3G24340","MC"
"11597",15184966,2,"Eukaryota","ARATH21000","AT3G24350","UC"
"11598",15184971,1,"LUCA","ARATH21005","AT3G24360","UC"
"11599",15184974,8,"Magnoliopsida","ARATH21008","AT3G24420","MC"
"11600",15184975,1,"LUCA","ARATH21009","AT3G24430","UC"
"11601",15184976,7,"Spermatophyta","ARATH21010","AT3G24440","MC"
"11602",15184978,9,"Mesangiospermae","ARATH21012","AT3G24450","MC"
"11603",15184979,2,"Eukaryota","ARATH21013","AT3G24460","UC"
"11604",15184981,14,"Arabidopsis","ARATH21015","AT3G24465","MC"
"11605",15184982,9,"Mesangiospermae","ARATH21016","AT3G24480","MC"
"11606",15184983,9,"Mesangiospermae","ARATH21017","AT3G24490","MC"
"11607",15184985,2,"Eukaryota","ARATH21019","AT3G24495","UC"
"11608",15184986,2,"Eukaryota","ARATH21020","AT3G24500","UC"
"11609",15184988,1,"LUCA","ARATH21022","AT3G24503","UC"
"11610",15184989,3,"Viridiplantae","ARATH21023","AT3G24506","UC"
"11611",15184991,13,"Brassicaceae","ARATH21025","AT3G24510","MC"
"11612",15184992,13,"Brassicaceae","ARATH21026","AT3G24513","MC"
"11613",15184994,13,"Brassicaceae","ARATH21028","AT3G24515","MC"
"11614",15184999,11,"rosids","ARATH21033","AT3G24520","MC"
"11615",15185002,6,"Tracheophyta","ARATH21036","AT3G24530","MC"
"11616",15185003,10,"Pentapetalae","ARATH21037","AT3G24535","MC"
"11617",15185004,13,"Brassicaceae","ARATH21038","AT3G24540","MC"
"11618",15185006,8,"Magnoliopsida","ARATH21040","AT3G24550","MC"
"11619",15185007,5,"Embryophyta","ARATH21041","AT3G24560","MC"
"11620",15185010,2,"Eukaryota","ARATH21044","AT3G24570","UC"
"11621",15185013,13,"Brassicaceae","ARATH21047","AT3G24580","MC"
"11622",15185015,8,"Magnoliopsida","ARATH21049","AT3G24590","MC"
"11623",15185018,13,"Brassicaceae","ARATH21052","AT3G24610","MC"
"11624",15185019,10,"Pentapetalae","ARATH21053","AT3G24620","MC"
"11625",15185020,9,"Mesangiospermae","ARATH21054","AT3G24630","MC"
"11626",15185022,8,"Magnoliopsida","ARATH21056","AT3G24650","MC"
"11627",15185023,5,"Embryophyta","ARATH21057","AT3G24660","MC"
"11628",15185024,5,"Embryophyta","ARATH21058","AT3G24670","MC"
"11629",15185025,13,"Brassicaceae","ARATH21059","AT3G24690","MC"
"11630",15185028,13,"Brassicaceae","ARATH21062","AT3G24710","MC"
"11631",15185029,10,"Pentapetalae","ARATH21063","AT3G24715","MC"
"11632",15185030,2,"Eukaryota","ARATH21064","AT3G24730","UC"
"11633",15185031,9,"Mesangiospermae","ARATH21065","AT3G24740","MC"
"11634",15185032,10,"Pentapetalae","ARATH21066","AT3G24750","MC"
"11635",15185035,5,"Embryophyta","ARATH21069","AT3G24760","MC"
"11636",15185036,13,"Brassicaceae","ARATH21070","AT3G24770","MC"
"11637",15185037,2,"Eukaryota","ARATH21071","AT3G24780","UC"
"11638",15185039,9,"Mesangiospermae","ARATH21073","AT3G24790","MC"
"11639",15185040,2,"Eukaryota","ARATH21074","AT3G24800","UC"
"11640",15185041,12,"malvids","ARATH21075","AT3G24810","MC"
"11641",15185042,9,"Mesangiospermae","ARATH21076","AT3G24820","MC"
"11642",15185043,2,"Eukaryota","ARATH21077","AT3G24830","UC"
"11643",15185045,8,"Magnoliopsida","ARATH21079","AT3G24840","MC"
"11644",15185046,13,"Brassicaceae","ARATH21080","AT3G24850","MC"
"11645",15185047,10,"Pentapetalae","ARATH21081","AT3G24860","MC"
"11646",15185050,5,"Embryophyta","ARATH21084","AT3G24870","MC"
"11647",15185052,5,"Embryophyta","ARATH21086","AT3G24880","MC"
"11648",15185057,13,"Brassicaceae","ARATH21091","AT3G24900","MC"
"11649",15185063,13,"Brassicaceae","ARATH21097","AT3G24982","MC"
"11650",15185064,13,"Brassicaceae","ARATH21098","AT3G25010","MC"
"11651",15185072,13,"Brassicaceae","ARATH21106","AT3G25020","MC"
"11652",15185074,10,"Pentapetalae","ARATH21108","AT3G25030","MC"
"11653",15185075,2,"Eukaryota","ARATH21109","AT3G25040","UC"
"11654",15185076,9,"Mesangiospermae","ARATH21110","AT3G25050","MC"
"11655",15185077,8,"Magnoliopsida","ARATH21111","AT3G25060","MC"
"11656",15185079,5,"Embryophyta","ARATH21113","AT3G25070","MC"
"11657",15185080,13,"Brassicaceae","ARATH21114","AT3G25080","MC"
"11658",15185082,13,"Brassicaceae","ARATH21116","AT3G25090","MC"
"11659",15185083,2,"Eukaryota","ARATH21117","AT3G25100","UC"
"11660",15185084,4,"Streptophyta","ARATH21118","AT3G25110","MC"
"11661",15185085,5,"Embryophyta","ARATH21119","AT3G25120","MC"
"11662",15185086,10,"Pentapetalae","ARATH21120","AT3G25130","MC"
"11663",15185087,5,"Embryophyta","ARATH21121","AT3G25140","MC"
"11664",15185088,2,"Eukaryota","ARATH21122","AT3G25150","UC"
"11665",15185090,2,"Eukaryota","ARATH21124","AT3G25160","UC"
"11666",15185091,14,"Arabidopsis","ARATH21125","AT3G25165","MC"
"11667",15185092,13,"Brassicaceae","ARATH21126","AT3G25170","MC"
"11668",15185093,10,"Pentapetalae","ARATH21127","AT3G25180","MC"
"11669",15185095,5,"Embryophyta","ARATH21129","AT3G25190","MC"
"11670",15185097,7,"Spermatophyta","ARATH21131","AT3G25210","MC"
"11671",15185098,2,"Eukaryota","ARATH21132","AT3G25220","UC"
"11672",15185100,2,"Eukaryota","ARATH21134","AT3G25230","UC"
"11673",15185102,8,"Magnoliopsida","ARATH21136","AT3G25240","MC"
"11674",15185103,7,"Spermatophyta","ARATH21137","AT3G25250","MC"
"11675",15185104,2,"Eukaryota","ARATH21138","AT3G25260","UC"
"11676",15185105,14,"Arabidopsis","ARATH21139","AT3G25265","MC"
"11677",15185107,2,"Eukaryota","ARATH21141","AT3G25280","UC"
"11678",15185108,5,"Embryophyta","ARATH21142","AT3G25290","MC"
"11679",15185109,1,"LUCA","ARATH21143","AT3G25400","UC"
"11680",15185110,2,"Eukaryota","ARATH21144","AT3G25410","UC"
"11681",15185111,2,"Eukaryota","ARATH21145","AT3G25420","UC"
"11682",15185117,13,"Brassicaceae","ARATH21151","AT3G25460","MC"
"11683",15185118,1,"LUCA","ARATH21152","AT3G25470","UC"
"11684",15185119,10,"Pentapetalae","ARATH21153","AT3G25480","MC"
"11685",15185120,14,"Arabidopsis","ARATH21154","AT3G25490","MC"
"11686",15185122,10,"Pentapetalae","ARATH21156","AT3G25500","MC"
"11687",15185125,2,"Eukaryota","ARATH21159","AT3G25520","UC"
"11688",15185128,2,"Eukaryota","ARATH21162","AT3G25530","UC"
"11689",15185131,2,"Eukaryota","ARATH21165","AT3G25540","UC"
"11690",15185133,5,"Embryophyta","ARATH21167","AT3G25545","MC"
"11691",15185134,14,"Arabidopsis","ARATH21168","AT3G25550","MC"
"11692",15185135,5,"Embryophyta","ARATH21169","AT3G25560","MC"
"11693",15185138,1,"LUCA","ARATH21172","AT3G25570","UC"
"11694",15185140,14,"Arabidopsis","ARATH21174","AT3G25577","MC"
"11695",15185142,2,"Eukaryota","ARATH21176","AT3G25580","UC"
"11696",15185143,2,"Eukaryota","ARATH21177","AT3G25585","UC"
"11697",15185146,11,"rosids","ARATH21180","AT3G25590","MC"
"11698",15185147,10,"Pentapetalae","ARATH21181","AT3G25597","MC"
"11699",15185148,1,"LUCA","ARATH21182","AT3G25600","UC"
"11700",15185149,2,"Eukaryota","ARATH21183","AT3G25610","UC"
"11701",15185151,2,"Eukaryota","ARATH21185","AT3G25620","UC"
"11702",15185153,9,"Mesangiospermae","ARATH21187","AT3G25640","MC"
"11703",15185154,2,"Eukaryota","ARATH21188","AT3G25650","UC"
"11704",15185155,13,"Brassicaceae","ARATH21189","AT3G25655","MC"
"11705",15185156,1,"LUCA","ARATH21190","AT3G25660","UC"
"11706",15185157,8,"Magnoliopsida","ARATH21191","AT3G25670","MC"
"11707",15185158,8,"Magnoliopsida","ARATH21192","AT3G25680","MC"
"11708",15185161,4,"Streptophyta","ARATH21195","AT3G25690","MC"
"11709",15185162,5,"Embryophyta","ARATH21196","AT3G25700","MC"
"11710",15185164,12,"malvids","ARATH21198","AT3G25710","MC"
"11711",15185165,14,"Arabidopsis","ARATH21199","AT3G25716","MC"
"11712",15185170,9,"Mesangiospermae","ARATH21204","AT3G25730","MC"
"11713",15185171,2,"Eukaryota","ARATH21205","AT3G25740","UC"
"11714",15185174,10,"Pentapetalae","ARATH21208","AT3G25750","MC"
"11715",15185175,5,"Embryophyta","ARATH21209","AT3G25760","MC"
"11716",15185176,5,"Embryophyta","ARATH21210","AT3G25770","MC"
"11717",15185177,5,"Embryophyta","ARATH21211","AT3G25780","MC"
"11718",15185178,9,"Mesangiospermae","ARATH21212","AT3G25790","MC"
"11719",15185180,2,"Eukaryota","ARATH21214","AT3G25800","UC"
"11720",15185182,2,"Eukaryota","ARATH21216","AT3G25805","UC"
"11721",15185184,7,"Spermatophyta","ARATH21218","AT3G25820","MC"
"11722",15185187,7,"Spermatophyta","ARATH21221","AT3G25830","MC"
"11723",15185188,2,"Eukaryota","ARATH21222","AT3G25840","UC"
"11724",15185190,14,"Arabidopsis","ARATH21224","AT3G25850","MC"
"11725",15185191,9,"Mesangiospermae","ARATH21225","AT3G25855","MC"
"11726",15185192,2,"Eukaryota","ARATH21226","AT3G25860","UC"
"11727",15185193,10,"Pentapetalae","ARATH21227","AT3G25870","MC"
"11728",15185196,13,"Brassicaceae","ARATH21230","AT3G25882","MC"
"11729",15185197,10,"Pentapetalae","ARATH21231","AT3G25890","MC"
"11730",15185198,2,"Eukaryota","ARATH21232","AT3G25900","UC"
"11731",15185201,13,"Brassicaceae","ARATH21235","AT3G25905","MC"
"11732",15185202,10,"Pentapetalae","ARATH21236","AT3G25910","MC"
"11733",15185203,3,"Viridiplantae","ARATH21237","AT3G25920","UC"
"11734",15185204,11,"rosids","ARATH21238","AT3G25930","MC"
"11735",15185205,2,"Eukaryota","ARATH21239","AT3G25940","UC"
"11736",15185206,4,"Streptophyta","ARATH21240","AT3G25950","MC"
"11737",15185207,1,"LUCA","ARATH21241","AT3G25960","UC"
"11738",15185208,8,"Magnoliopsida","ARATH21242","AT3G25970","MC"
"11739",15185209,2,"Eukaryota","ARATH21243","AT3G25980","UC"
"11740",15185212,5,"Embryophyta","ARATH21246","AT3G25990","MC"
"11741",15185213,9,"Mesangiospermae","ARATH21247","AT3G26000","MC"
"11742",15185214,13,"Brassicaceae","ARATH21248","AT3G26010","MC"
"11743",15185215,2,"Eukaryota","ARATH21249","AT3G26020","UC"
"11744",15185218,2,"Eukaryota","ARATH21252","AT3G26030","UC"
"11745",15185219,10,"Pentapetalae","ARATH21253","AT3G26040","MC"
"11746",15185220,11,"rosids","ARATH21254","AT3G26050","MC"
"11747",15185223,2,"Eukaryota","ARATH21257","AT3G26060","UC"
"11748",15185224,2,"Eukaryota","ARATH21258","AT3G26070","UC"
"11749",15185225,2,"Eukaryota","ARATH21259","AT3G26080","UC"
"11750",15185228,2,"Eukaryota","ARATH21262","AT3G26085","UC"
"11751",15185232,6,"Tracheophyta","ARATH21266","AT3G26090","MC"
"11752",15185233,6,"Tracheophyta","ARATH21267","AT3G26100","MC"
"11753",15185235,13,"Brassicaceae","ARATH21269","AT3G26110","MC"
"11754",15185236,3,"Viridiplantae","ARATH21270","AT3G26115","UC"
"11755",15185240,6,"Tracheophyta","ARATH21274","AT3G26120","MC"
"11756",15185242,5,"Embryophyta","ARATH21276","AT3G26130","MC"
"11757",15185244,2,"Eukaryota","ARATH21278","AT3G26125","UC"
"11758",15185248,5,"Embryophyta","ARATH21282","AT3G26140","MC"
"11759",15185250,2,"Eukaryota","ARATH21284","AT3G26150","UC"
"11760",15185251,2,"Eukaryota","ARATH21285","AT3G26160","UC"
"11761",15185252,2,"Eukaryota","ARATH21286","AT3G26170","UC"
"11762",15185253,2,"Eukaryota","ARATH21287","AT3G26180","UC"
"11763",15185255,2,"Eukaryota","ARATH21289","AT3G26190","UC"
"11764",15185256,2,"Eukaryota","ARATH21290","AT3G26200","UC"
"11765",15185257,2,"Eukaryota","ARATH21291","AT3G26210","UC"
"11766",15185258,2,"Eukaryota","ARATH21292","AT3G26220","UC"
"11767",15185266,2,"Eukaryota","ARATH21300","AT3G26280","UC"
"11768",15185268,2,"Eukaryota","ARATH21302","AT3G26290","UC"
"11769",15185269,2,"Eukaryota","ARATH21303","AT3G26300","UC"
"11770",15185270,2,"Eukaryota","ARATH21304","AT3G26310","UC"
"11771",15185272,2,"Eukaryota","ARATH21306","AT3G26330","UC"
"11772",15185273,2,"Eukaryota","ARATH21307","AT3G26340","UC"
"11773",15185274,10,"Pentapetalae","ARATH21308","AT3G26350","MC"
"11774",15185279,5,"Embryophyta","ARATH21313","AT3G26370","MC"
"11775",15185281,7,"Spermatophyta","ARATH21315","AT3G26380","MC"
"11776",15185282,13,"Brassicaceae","ARATH21316","AT3G26390","MC"
"11777",15185284,4,"Streptophyta","ARATH21318","AT3G26400","MC"
"11778",15185285,2,"Eukaryota","ARATH21319","AT3G26410","UC"
"11779",15185286,5,"Embryophyta","ARATH21320","AT3G26420","MC"
"11780",15185287,9,"Mesangiospermae","ARATH21321","AT3G26430","MC"
"11781",15185288,4,"Streptophyta","ARATH21322","AT3G26440","MC"
"11782",15185295,13,"Brassicaceae","ARATH21329","AT3G26460","MC"
"11783",15185296,14,"Arabidopsis","ARATH21330","AT3G26470","MC"
"11784",15185298,2,"Eukaryota","ARATH21332","AT3G26480","UC"
"11785",15185301,5,"Embryophyta","ARATH21335","AT3G26500","MC"
"11786",15185302,6,"Tracheophyta","ARATH21336","AT3G26510","MC"
"11787",15185305,2,"Eukaryota","ARATH21339","AT3G26520","UC"
"11788",15185307,8,"Magnoliopsida","ARATH21341","AT3G26540","MC"
"11789",15185310,2,"Eukaryota","ARATH21344","AT3G26570","UC"
"11790",15185312,5,"Embryophyta","ARATH21346","AT3G26580","MC"
"11791",15185314,2,"Eukaryota","ARATH21348","AT3G26590","UC"
"11792",15185316,8,"Magnoliopsida","ARATH21350","AT3G26600","MC"
"11793",15185317,2,"Eukaryota","ARATH21351","AT3G26610","UC"
"11794",15185319,1,"LUCA","ARATH21353","AT3G26618","UC"
"11795",15185320,10,"Pentapetalae","ARATH21354","AT3G26620","MC"
"11796",15185321,8,"Magnoliopsida","ARATH21355","AT3G26630","MC"
