"gene" "hog" "phylostrata" "age"
"9090" "TRINITY_DN27159_c0_g1" "HOG:A0206673" "Pentapetalae" "MC"
"9091" "TRINITY_DN27167_c0_g1" "HOG:A0206172" "Pentapetalae" "MC"
"9092" "TRINITY_DN2717_c0_g1" "HOG:A0202413" "Pentapetalae" "MC"
"9093" "TRINITY_DN27170_c0_g1" "HOG:A0562809" "Eukaryota" "UC"
"9094" "TRINITY_DN27173_c0_g1" "HOG:A0211699" "Mesangiospermae" "MC"
"9095" "TRINITY_DN27176_c0_g1" "HOG:A0168330" "asterids" "MC"
"9096" "TRINITY_DN27178_c0_g1" "HOG:A0220828" "Magnoliopsida" "MC"
"9097" "TRINITY_DN2718_c0_g1" "HOG:A0237466" "Streptophyta" "MC"
"9098" "TRINITY_DN27185_c0_g1" "HOG:A0447577" "Pancrustacea" "MC"
"9099" "TRINITY_DN2719_c0_g1" "HOG:A0161707" "campanulids" "MC"
"9100" "TRINITY_DN27192_c0_g1" "HOG:A0224181" "Spermatophyta" "MC"
"9101" "TRINITY_DN27193_c0_g1" "HOG:A0202498" "Pentapetalae" "MC"
"9102" "TRINITY_DN27195_c0_g1" "HOG:A0568952" "Eukaryota" "UC"
"9103" "TRINITY_DN27199_c0_g1" "HOG:A0562275" "Eukaryota" "UC"
"9104" "TRINITY_DN2720_c0_g1" "HOG:A0167728" "asterids" "MC"
"9105" "TRINITY_DN27201_c0_g1" "HOG:A0206700" "Pentapetalae" "MC"
"9106" "TRINITY_DN2721_c0_g1" "HOG:A0562167" "Eukaryota" "UC"
"9107" "TRINITY_DN27210_c0_g1" "HOG:A0212182" "Mesangiospermae" "MC"
"9108" "TRINITY_DN27217_c0_g1" "HOG:A0203063" "Pentapetalae" "MC"
"9109" "TRINITY_DN2722_c0_g1" "HOG:A0238753" "Viridiplantae" "UC"
"9110" "TRINITY_DN2725_c0_g1" "HOG:A0203098" "Pentapetalae" "MC"
"9111" "TRINITY_DN27259_c0_g1" "HOG:A0570866" "Eukaryota" "UC"
"9112" "TRINITY_DN2726_c0_g1" "HOG:A0199016" "rosids" "MC"
"9113" "TRINITY_DN27262_c0_g1" "HOG:A0570537" "Eukaryota" "UC"
"9114" "TRINITY_DN27263_c0_g1" "HOG:A0203183" "Pentapetalae" "MC"
"9115" "TRINITY_DN27264_c0_g1" "HOG:A0234128" "Embryophyta" "MC"
"9116" "TRINITY_DN2727_c0_g1" "HOG:A0786153" "LUCA" "UC"
"9117" "TRINITY_DN27277_c0_g1" "HOG:A0206029" "Pentapetalae" "MC"
"9118" "TRINITY_DN2728_c0_g1" "HOG:A0213013" "Mesangiospermae" "MC"
"9119" "TRINITY_DN27283_c0_g1" "HOG:A0785620" "LUCA" "UC"
"9120" "TRINITY_DN27289_c0_g2" "HOG:A0563357" "Eukaryota" "UC"
"9121" "TRINITY_DN2729_c0_g1" "HOG:A0239459" "Viridiplantae" "UC"
"9122" "TRINITY_DN27292_c0_g1" "HOG:A0225061" "Spermatophyta" "MC"
"9123" "TRINITY_DN273_c0_g1" "HOG:A0564247" "Eukaryota" "UC"
"9124" "TRINITY_DN273_c1_g1" "HOG:A0203576" "Pentapetalae" "MC"
"9125" "TRINITY_DN2730_c0_g1" "HOG:A0167762" "asterids" "MC"
"9126" "TRINITY_DN2731_c0_g1" "HOG:A0781777" "LUCA" "UC"
"9127" "TRINITY_DN27310_c0_g1" "HOG:A0785589" "LUCA" "UC"
"9128" "TRINITY_DN27311_c0_g1" "HOG:A0562421" "Eukaryota" "UC"
"9129" "TRINITY_DN27323_c0_g1" "HOG:A0562907" "Eukaryota" "UC"
"9130" "TRINITY_DN27331_c0_g1" "HOG:A0562187" "Eukaryota" "UC"
"9131" "TRINITY_DN27332_c0_g1" "HOG:A0235424" "Embryophyta" "MC"
"9132" "TRINITY_DN2734_c0_g1" "HOG:A0202461" "Pentapetalae" "MC"
"9133" "TRINITY_DN27340_c0_g1" "HOG:A0234819" "Embryophyta" "MC"
"9134" "TRINITY_DN27342_c0_g1" "HOG:A0562665" "Eukaryota" "UC"
"9135" "TRINITY_DN27344_c0_g1" "HOG:A0232250" "Tracheophyta" "MC"
"9136" "TRINITY_DN27345_c0_g1" "HOG:A0219384" "Mesangiospermae" "MC"
"9137" "TRINITY_DN2736_c0_g1" "HOG:A0203011" "Pentapetalae" "MC"
"9138" "TRINITY_DN27362_c0_g1" "HOG:A0234574" "Embryophyta" "MC"
"9139" "TRINITY_DN2737_c0_g1" "HOG:A0785602" "LUCA" "UC"
"9140" "TRINITY_DN27372_c0_g1" "HOG:A0563477" "Eukaryota" "UC"
"9141" "TRINITY_DN27376_c0_g1" "HOG:A0224343" "Spermatophyta" "MC"
"9142" "TRINITY_DN2738_c0_g1" "HOG:A0563179" "Eukaryota" "UC"
"9143" "TRINITY_DN27384_c0_g1" "HOG:A0198122" "rosids" "MC"
"9144" "TRINITY_DN2739_c0_g2" "HOG:A0237466" "Streptophyta" "MC"
"9145" "TRINITY_DN27390_c0_g1" "HOG:A0236718" "Embryophyta" "MC"
"9146" "TRINITY_DN27398_c0_g1" "HOG:A0234132" "Embryophyta" "MC"
"9147" "TRINITY_DN274_c0_g1" "HOG:A0573334" "Eukaryota" "UC"
"9148" "TRINITY_DN2740_c0_g1" "HOG:A0236606" "Embryophyta" "MC"
"9149" "TRINITY_DN27410_c0_g1" "HOG:A0563335" "Eukaryota" "UC"
"9150" "TRINITY_DN27411_c0_g1" "HOG:A0212055" "Mesangiospermae" "MC"
"9151" "TRINITY_DN27419_c0_g1" "HOG:A0562611" "Eukaryota" "UC"
"9152" "TRINITY_DN27420_c1_g1" "HOG:A0199733" "rosids" "MC"
"9153" "TRINITY_DN27425_c0_g1" "HOG:A0239054" "Viridiplantae" "UC"
"9154" "TRINITY_DN27427_c0_g1" "HOG:A0572353" "Eukaryota" "UC"
"9155" "TRINITY_DN2743_c0_g1" "HOG:A0563023" "Eukaryota" "UC"
"9156" "TRINITY_DN27442_c0_g1" "HOG:A0231894" "Tracheophyta" "MC"
"9157" "TRINITY_DN27443_c0_g1" "HOG:A0366098" "Dikarya" "MC"
"9158" "TRINITY_DN27446_c0_g1" "HOG:A0203846" "Pentapetalae" "MC"
"9159" "TRINITY_DN27447_c0_g1" "HOG:A0203958" "Pentapetalae" "MC"
"9160" "TRINITY_DN27447_c1_g1" "HOG:A0203958" "Pentapetalae" "MC"
"9161" "TRINITY_DN27448_c0_g1" "HOG:A0203158" "Pentapetalae" "MC"
"9162" "TRINITY_DN27449_c0_g1" "HOG:A0234310" "Embryophyta" "MC"
"9163" "TRINITY_DN2745_c0_g1" "HOG:A0582842" "Eukaryota" "UC"
"9164" "TRINITY_DN2745_c1_g1" "HOG:A0223715" "Spermatophyta" "MC"
"9165" "TRINITY_DN27453_c0_g1" "HOG:A0785956" "LUCA" "UC"
"9166" "TRINITY_DN27457_c0_g1" "HOG:A0564173" "Eukaryota" "UC"
"9167" "TRINITY_DN2746_c0_g1" "HOG:A0224573" "Spermatophyta" "MC"
"9168" "TRINITY_DN2746_c0_g2" "HOG:A0224573" "Spermatophyta" "MC"
"9169" "TRINITY_DN27467_c0_g1" "HOG:A0223709" "Spermatophyta" "MC"
"9170" "TRINITY_DN27469_c0_g1" "HOG:A0231791" "Tracheophyta" "MC"
"9171" "TRINITY_DN2747_c0_g1" "HOG:A0780713" "LUCA" "UC"
"9172" "TRINITY_DN2748_c0_g1" "HOG:A0565924" "Eukaryota" "UC"
"9173" "TRINITY_DN27481_c0_g1" "HOG:A0574702" "Eukaryota" "UC"
"9174" "TRINITY_DN27485_c0_g1" "HOG:A0528886" "Deuterostomia" "MC"
"9175" "TRINITY_DN27488_c0_g1" "HOG:A0780432" "LUCA" "UC"
"9176" "TRINITY_DN2749_c0_g1" "HOG:A0562529" "Eukaryota" "UC"
"9177" "TRINITY_DN27490_c0_g1" "HOG:A0567342" "Eukaryota" "UC"
"9178" "TRINITY_DN27491_c0_g1" "HOG:A0234738" "Embryophyta" "MC"
"9179" "TRINITY_DN27492_c0_g1" "HOG:A0224530" "Spermatophyta" "MC"
"9180" "TRINITY_DN27495_c0_g1" "HOG:A0206603" "Pentapetalae" "MC"
"9181" "TRINITY_DN27496_c0_g1" "HOG:A0575608" "Eukaryota" "UC"
"9182" "TRINITY_DN27498_c0_g1" "HOG:A0212116" "Mesangiospermae" "MC"
"9183" "TRINITY_DN275_c0_g1" "HOG:A0233849" "Embryophyta" "MC"
"9184" "TRINITY_DN2750_c0_g1" "HOG:A0566698" "Eukaryota" "UC"
"9185" "TRINITY_DN27505_c0_g1" "HOG:A0169553" "asterids" "MC"
"9186" "TRINITY_DN27507_c0_g2" "HOG:A0232154" "Tracheophyta" "MC"
"9187" "TRINITY_DN2751_c0_g1" "HOG:A0562193" "Eukaryota" "UC"
"9188" "TRINITY_DN2752_c0_g1" "HOG:A0211749" "Mesangiospermae" "MC"
"9189" "TRINITY_DN2752_c1_g1" "HOG:A0564095" "Eukaryota" "UC"
"9190" "TRINITY_DN27527_c0_g1" "HOG:A0231965" "Tracheophyta" "MC"
"9191" "TRINITY_DN27528_c0_g1" "HOG:A0232213" "Tracheophyta" "MC"
"9192" "TRINITY_DN2753_c0_g1" "HOG:A0211929" "Mesangiospermae" "MC"
"9193" "TRINITY_DN27538_c0_g1" "HOG:A0220056" "Magnoliopsida" "MC"
"9194" "TRINITY_DN27548_c0_g1" "HOG:A0213002" "Mesangiospermae" "MC"
"9195" "TRINITY_DN2755_c0_g1" "HOG:A0234072" "Embryophyta" "MC"
"9196" "TRINITY_DN2755_c1_g1" "HOG:A0237396" "Streptophyta" "MC"
"9197" "TRINITY_DN27550_c0_g1" "HOG:A0222178" "Magnoliopsida" "MC"
"9198" "TRINITY_DN27556_c0_g1" "HOG:A0785786" "LUCA" "UC"
"9199" "TRINITY_DN2756_c0_g1" "HOG:A0779811" "LUCA" "UC"
"9200" "TRINITY_DN27574_c0_g2" "HOG:A0237999" "Streptophyta" "MC"
"9201" "TRINITY_DN27579_c0_g1" "HOG:A0562169" "Eukaryota" "UC"
"9202" "TRINITY_DN2758_c0_g1" "HOG:A0169551" "asterids" "MC"
"9203" "TRINITY_DN27581_c0_g1" "HOG:A0562498" "Eukaryota" "UC"
"9204" "TRINITY_DN27583_c0_g1" "HOG:A0237243" "Streptophyta" "MC"
"9205" "TRINITY_DN27586_c0_g1" "HOG:A0220831" "Magnoliopsida" "MC"
"9206" "TRINITY_DN2759_c0_g1" "HOG:A0203200" "Pentapetalae" "MC"
"9207" "TRINITY_DN27595_c0_g1" "HOG:A0446045" "Hexapoda" "MC"
"9208" "TRINITY_DN27597_c0_g1" "HOG:A0168363" "asterids" "MC"
"9209" "TRINITY_DN276_c0_g1" "HOG:A0562397" "Eukaryota" "UC"
"9210" "TRINITY_DN2760_c0_g1" "HOG:A0562437" "Eukaryota" "UC"
"9211" "TRINITY_DN27601_c0_g1" "HOG:A0780660" "LUCA" "UC"
"9212" "TRINITY_DN27604_c0_g1" "HOG:A0223290" "Spermatophyta" "MC"
"9213" "TRINITY_DN2761_c0_g1" "HOG:A0220251" "Magnoliopsida" "MC"
"9214" "TRINITY_DN27610_c0_g1" "HOG:A0161989" "campanulids" "MC"
"9215" "TRINITY_DN27613_c0_g1" "HOG:A0563943" "Eukaryota" "UC"
"9216" "TRINITY_DN27617_c0_g1" "HOG:A0567272" "Eukaryota" "UC"
"9217" "TRINITY_DN27620_c0_g1" "HOG:A0780481" "LUCA" "UC"
"9218" "TRINITY_DN27627_c0_g1" "HOG:A0154754" "Poaceae" "MC"
"9219" "TRINITY_DN2763_c0_g1" "HOG:A0234232" "Embryophyta" "MC"
"9220" "TRINITY_DN27632_c0_g1" "HOG:A0568457" "Eukaryota" "UC"
"9221" "TRINITY_DN2764_c0_g1" "HOG:A0562874" "Eukaryota" "UC"
"9222" "TRINITY_DN27640_c0_g1" "HOG:A0562671" "Eukaryota" "UC"
"9223" "TRINITY_DN27641_c0_g1" "HOG:A0235210" "Embryophyta" "MC"
"9224" "TRINITY_DN27643_c0_g1" "HOG:A0223767" "Spermatophyta" "MC"
"9225" "TRINITY_DN27645_c0_g1" "HOG:A0206468" "Pentapetalae" "MC"
"9226" "TRINITY_DN27649_c0_g1" "HOG:A0554967" "Opisthokonta" "MC"
"9227" "TRINITY_DN2765_c0_g1" "HOG:A0582306" "Eukaryota" "UC"
"9228" "TRINITY_DN27650_c0_g1" "HOG:A0562646" "Eukaryota" "UC"
"9229" "TRINITY_DN27650_c1_g1" "HOG:A0562646" "Eukaryota" "UC"
"9230" "TRINITY_DN2766_c0_g1" "HOG:A0779830" "LUCA" "UC"
"9231" "TRINITY_DN27668_c0_g1" "HOG:A0562256" "Eukaryota" "UC"
"9232" "TRINITY_DN27668_c0_g2" "HOG:A0562256" "Eukaryota" "UC"
"9233" "TRINITY_DN2767_c0_g1" "HOG:A0202570" "Pentapetalae" "MC"
"9234" "TRINITY_DN27678_c0_g1" "HOG:A0223724" "Spermatophyta" "MC"
"9235" "TRINITY_DN2768_c0_g1" "HOG:A0779906" "LUCA" "UC"
"9236" "TRINITY_DN27687_c0_g1" "HOG:A0203306" "Pentapetalae" "MC"
"9237" "TRINITY_DN27692_c0_g1" "HOG:A0222107" "Magnoliopsida" "MC"
"9238" "TRINITY_DN27695_c0_g1" "HOG:A0235304" "Embryophyta" "MC"
"9239" "TRINITY_DN27696_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"9240" "TRINITY_DN277_c0_g1" "HOG:A0779875" "LUCA" "UC"
"9241" "TRINITY_DN2770_c1_g1" "HOG:A0566033" "Eukaryota" "UC"
"9242" "TRINITY_DN27700_c0_g1" "HOG:A0785596" "LUCA" "UC"
"9243" "TRINITY_DN27706_c0_g1" "HOG:A0223750" "Spermatophyta" "MC"
"9244" "TRINITY_DN27707_c0_g1" "HOG:A0562332" "Eukaryota" "UC"
"9245" "TRINITY_DN27709_c0_g1" "HOG:A0238706" "Viridiplantae" "UC"
"9246" "TRINITY_DN2771_c0_g1" "HOG:A0779810" "LUCA" "UC"
"9247" "TRINITY_DN27710_c0_g1" "HOG:A0569185" "Eukaryota" "UC"
"9248" "TRINITY_DN27712_c0_g1" "HOG:A0220686" "Magnoliopsida" "MC"
"9249" "TRINITY_DN2772_c0_g1" "HOG:A0238694" "Viridiplantae" "UC"
"9250" "TRINITY_DN27723_c0_g1" "HOG:A0779815" "LUCA" "UC"
"9251" "TRINITY_DN27728_c0_g1" "HOG:A0240020" "Viridiplantae" "UC"
"9252" "TRINITY_DN2773_c0_g1" "HOG:A0236792" "Embryophyta" "MC"
"9253" "TRINITY_DN27732_c1_g1" "HOG:A0562446" "Eukaryota" "UC"
"9254" "TRINITY_DN27738_c0_g1" "HOG:A0781963" "LUCA" "UC"
"9255" "TRINITY_DN2774_c0_g1" "HOG:A0202387" "Pentapetalae" "MC"
"9256" "TRINITY_DN27740_c0_g1" "HOG:A0220865" "Magnoliopsida" "MC"
"9257" "TRINITY_DN27743_c0_g1" "HOG:A0167529" "asterids" "MC"
"9258" "TRINITY_DN27744_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"9259" "TRINITY_DN2775_c0_g1" "HOG:A0220467" "Magnoliopsida" "MC"
"9260" "TRINITY_DN27751_c0_g1" "HOG:A0223435" "Spermatophyta" "MC"
"9261" "TRINITY_DN27757_c0_g1" "HOG:A0563507" "Eukaryota" "UC"
"9262" "TRINITY_DN2776_c0_g1" "HOG:A0222060" "Magnoliopsida" "MC"
"9263" "TRINITY_DN27761_c0_g1" "HOG:A0167613" "asterids" "MC"
"9264" "TRINITY_DN27762_c0_g1" "HOG:A0234345" "Embryophyta" "MC"
"9265" "TRINITY_DN27763_c0_g1" "HOG:A0229633" "Spermatophyta" "MC"
"9266" "TRINITY_DN2777_c0_g1" "HOG:A0781064" "LUCA" "UC"
"9267" "TRINITY_DN2778_c0_g1" "HOG:A0202669" "Pentapetalae" "MC"
"9268" "TRINITY_DN27784_c0_g1" "HOG:A0234403" "Embryophyta" "MC"
"9269" "TRINITY_DN27787_c0_g1" "HOG:A0169338" "asterids" "MC"
"9270" "TRINITY_DN2779_c0_g1" "HOG:A0555450" "Opisthokonta" "MC"
"9271" "TRINITY_DN278_c0_g1" "HOG:A0562383" "Eukaryota" "UC"
"9272" "TRINITY_DN27801_c0_g1" "HOG:A0221153" "Magnoliopsida" "MC"
"9273" "TRINITY_DN27809_c0_g1" "HOG:A0779790" "LUCA" "UC"
"9274" "TRINITY_DN27818_c0_g1" "HOG:A0562236" "Eukaryota" "UC"
"9275" "TRINITY_DN27824_c0_g1" "HOG:A0576371" "Eukaryota" "UC"
"9276" "TRINITY_DN27826_c0_g1" "HOG:A0562727" "Eukaryota" "UC"
"9277" "TRINITY_DN27827_c0_g1" "HOG:A0563235" "Eukaryota" "UC"
"9278" "TRINITY_DN27828_c0_g1" "HOG:A0168631" "asterids" "MC"
"9279" "TRINITY_DN2783_c0_g1" "HOG:A0566669" "Eukaryota" "UC"
"9280" "TRINITY_DN27835_c0_g1" "HOG:A0784345" "LUCA" "UC"
"9281" "TRINITY_DN2784_c0_g1" "HOG:A0779773" "LUCA" "UC"
"9282" "TRINITY_DN27847_c0_g1" "HOG:A0220394" "Magnoliopsida" "MC"
"9283" "TRINITY_DN2785_c0_g1" "HOG:A0786041" "LUCA" "UC"
"9284" "TRINITY_DN27850_c0_g1" "HOG:A0220291" "Magnoliopsida" "MC"
"9285" "TRINITY_DN27853_c0_g1" "HOG:A0161709" "campanulids" "MC"
"9286" "TRINITY_DN27854_c0_g1" "HOG:A0215956" "Mesangiospermae" "MC"
"9287" "TRINITY_DN27856_c0_g1" "HOG:A0570803" "Eukaryota" "UC"
"9288" "TRINITY_DN27858_c0_g1" "HOG:A0202411" "Pentapetalae" "MC"
"9289" "TRINITY_DN2786_c0_g1" "HOG:A0203476" "Pentapetalae" "MC"
"9290" "TRINITY_DN27864_c0_g1" "HOG:A0206062" "Pentapetalae" "MC"
"9291" "TRINITY_DN27865_c0_g1" "HOG:A0237164" "Streptophyta" "MC"
"9292" "TRINITY_DN27866_c0_g1" "HOG:A0168007" "asterids" "MC"
"9293" "TRINITY_DN27868_c0_g1" "HOG:A0578053" "Eukaryota" "UC"
"9294" "TRINITY_DN27870_c0_g1" "HOG:A0573303" "Eukaryota" "UC"
"9295" "TRINITY_DN27871_c0_g1" "HOG:A0779758" "LUCA" "UC"
"9296" "TRINITY_DN27873_c0_g1" "HOG:A0212578" "Mesangiospermae" "MC"
"9297" "TRINITY_DN2788_c0_g1" "HOG:A0237651" "Streptophyta" "MC"
"9298" "TRINITY_DN27881_c0_g1" "HOG:A0563881" "Eukaryota" "UC"
"9299" "TRINITY_DN27882_c0_g1" "HOG:A0240102" "Viridiplantae" "UC"
"9300" "TRINITY_DN2789_c0_g1" "HOG:A0235520" "Embryophyta" "MC"
"9301" "TRINITY_DN27890_c0_g2" "HOG:A0212094" "Mesangiospermae" "MC"
"9302" "TRINITY_DN279_c0_g1" "HOG:A0238661" "Viridiplantae" "UC"
"9303" "TRINITY_DN27903_c0_g1" "HOG:A0563155" "Eukaryota" "UC"
"9304" "TRINITY_DN27906_c0_g1" "HOG:A0570620" "Eukaryota" "UC"
"9305" "TRINITY_DN27907_c0_g1" "HOG:A0234027" "Embryophyta" "MC"
"9306" "TRINITY_DN2791_c0_g1" "HOG:A0220207" "Magnoliopsida" "MC"
"9307" "TRINITY_DN2791_c2_g1" "HOG:A0220207" "Magnoliopsida" "MC"
"9308" "TRINITY_DN27913_c0_g1" "HOG:A0168371" "asterids" "MC"
"9309" "TRINITY_DN27913_c1_g1" "HOG:A0168371" "asterids" "MC"
"9310" "TRINITY_DN27913_c2_g1" "HOG:A0168371" "asterids" "MC"
"9311" "TRINITY_DN27918_c0_g1" "HOG:A0563400" "Eukaryota" "UC"
"9312" "TRINITY_DN2792_c0_g1" "HOG:A0237249" "Streptophyta" "MC"
"9313" "TRINITY_DN27921_c0_g1" "HOG:A0223883" "Spermatophyta" "MC"
"9314" "TRINITY_DN27922_c0_g1" "HOG:A0236535" "Embryophyta" "MC"
"9315" "TRINITY_DN27924_c0_g1" "HOG:A0223463" "Spermatophyta" "MC"
"9316" "TRINITY_DN27926_c0_g1" "HOG:A0779809" "LUCA" "UC"
"9317" "TRINITY_DN27929_c0_g1" "HOG:A0234598" "Embryophyta" "MC"
"9318" "TRINITY_DN27930_c0_g1" "HOG:A0211830" "Mesangiospermae" "MC"
"9319" "TRINITY_DN27931_c0_g1" "HOG:A0220838" "Magnoliopsida" "MC"
"9320" "TRINITY_DN2794_c0_g1" "HOG:A0202993" "Pentapetalae" "MC"
"9321" "TRINITY_DN27950_c0_g1" "HOG:A0219687" "Magnoliopsida" "MC"
"9322" "TRINITY_DN2796_c0_g1" "HOG:A0565611" "Eukaryota" "UC"
"9323" "TRINITY_DN27963_c0_g1" "HOG:A0562326" "Eukaryota" "UC"
"9324" "TRINITY_DN2797_c0_g1" "HOG:A0562370" "Eukaryota" "UC"
"9325" "TRINITY_DN27977_c0_g1" "HOG:A0555025" "Opisthokonta" "MC"
"9326" "TRINITY_DN2798_c0_g1" "HOG:A0237168" "Streptophyta" "MC"
"9327" "TRINITY_DN27985_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"9328" "TRINITY_DN27992_c0_g1" "HOG:A0570921" "Eukaryota" "UC"
"9329" "TRINITY_DN28_c0_g1" "HOG:A0199771" "rosids" "MC"
"9330" "TRINITY_DN2800_c0_g1" "HOG:A0785630" "LUCA" "UC"
"9331" "TRINITY_DN28002_c0_g1" "HOG:A0238138" "Streptophyta" "MC"
"9332" "TRINITY_DN28006_c0_g1" "HOG:A0237783" "Streptophyta" "MC"
"9333" "TRINITY_DN28028_c0_g1" "HOG:A0203470" "Pentapetalae" "MC"
"9334" "TRINITY_DN2803_c0_g1" "HOG:A0785600" "LUCA" "UC"
"9335" "TRINITY_DN28032_c0_g1" "HOG:A0781284" "LUCA" "UC"
"9336" "TRINITY_DN2804_c0_g1" "HOG:A0782219" "LUCA" "UC"
"9337" "TRINITY_DN28043_c0_g1" "HOG:A0785606" "LUCA" "UC"
"9338" "TRINITY_DN2805_c0_g1" "HOG:A0224148" "Spermatophyta" "MC"
"9339" "TRINITY_DN28052_c0_g1" "HOG:A0214443" "Mesangiospermae" "MC"
"9340" "TRINITY_DN28056_c0_g1" "HOG:A0228976" "Spermatophyta" "MC"
"9341" "TRINITY_DN2806_c0_g1" "HOG:A0206342" "Pentapetalae" "MC"
"9342" "TRINITY_DN28062_c0_g1" "HOG:A0167578" "asterids" "MC"
"9343" "TRINITY_DN2807_c0_g1" "HOG:A0238879" "Viridiplantae" "UC"
"9344" "TRINITY_DN28079_c0_g1" "HOG:A0238868" "Viridiplantae" "UC"
"9345" "TRINITY_DN2808_c0_g1" "HOG:A0202610" "Pentapetalae" "MC"
"9346" "TRINITY_DN28083_c0_g1" "HOG:A0234741" "Embryophyta" "MC"
"9347" "TRINITY_DN2809_c0_g1" "HOG:A0213272" "Mesangiospermae" "MC"
"9348" "TRINITY_DN2810_c0_g1" "HOG:A0563595" "Eukaryota" "UC"
"9349" "TRINITY_DN28103_c0_g1" "HOG:A0566880" "Eukaryota" "UC"
"9350" "TRINITY_DN28105_c0_g1" "HOG:A0202628" "Pentapetalae" "MC"
"9351" "TRINITY_DN28109_c0_g1" "HOG:A0202709" "Pentapetalae" "MC"
"9352" "TRINITY_DN2811_c0_g1" "HOG:A0562259" "Eukaryota" "UC"
"9353" "TRINITY_DN28119_c0_g1" "HOG:A0233566" "Embryophyta" "MC"
"9354" "TRINITY_DN2812_c0_g1" "HOG:A0238981" "Viridiplantae" "UC"
"9355" "TRINITY_DN28124_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"9356" "TRINITY_DN28126_c0_g1" "HOG:A0240209" "Viridiplantae" "UC"
"9357" "TRINITY_DN2813_c0_g1" "HOG:A0233645" "Embryophyta" "MC"
"9358" "TRINITY_DN28130_c0_g1" "HOG:A0222271" "Magnoliopsida" "MC"
"9359" "TRINITY_DN2814_c0_g1" "HOG:A0213960" "Mesangiospermae" "MC"
"9360" "TRINITY_DN28141_c0_g1" "HOG:A0202479" "Pentapetalae" "MC"
"9361" "TRINITY_DN28145_c0_g1" "HOG:A0779901" "LUCA" "UC"
"9362" "TRINITY_DN2815_c0_g1" "HOG:A0206746" "Pentapetalae" "MC"
"9363" "TRINITY_DN28150_c0_g1" "HOG:A0240343" "Viridiplantae" "UC"
"9364" "TRINITY_DN28158_c0_g1" "HOG:A0238546" "Viridiplantae" "UC"
"9365" "TRINITY_DN28159_c0_g1" "HOG:A0224229" "Spermatophyta" "MC"
"9366" "TRINITY_DN28165_c0_g1" "HOG:A0237862" "Streptophyta" "MC"
"9367" "TRINITY_DN2817_c0_g1" "HOG:A0212099" "Mesangiospermae" "MC"
"9368" "TRINITY_DN2817_c1_g1" "HOG:A0212099" "Mesangiospermae" "MC"
"9369" "TRINITY_DN2817_c2_g1" "HOG:A0167678" "asterids" "MC"
"9370" "TRINITY_DN28170_c0_g1" "HOG:A0782668" "LUCA" "UC"
"9371" "TRINITY_DN28173_c0_g1" "HOG:A0203366" "Pentapetalae" "MC"
"9372" "TRINITY_DN2818_c0_g1" "HOG:A0562579" "Eukaryota" "UC"
"9373" "TRINITY_DN28180_c0_g1" "HOG:A0575675" "Eukaryota" "UC"
"9374" "TRINITY_DN28183_c0_g1" "HOG:A0235958" "Embryophyta" "MC"
"9375" "TRINITY_DN28184_c0_g1" "HOG:A0570393" "Eukaryota" "UC"
"9376" "TRINITY_DN2819_c0_g1" "HOG:A0562579" "Eukaryota" "UC"
"9377" "TRINITY_DN2819_c1_g1" "HOG:A0562579" "Eukaryota" "UC"
"9378" "TRINITY_DN28197_c0_g1" "HOG:A0221061" "Magnoliopsida" "MC"
"9379" "TRINITY_DN28198_c0_g1" "HOG:A0563490" "Eukaryota" "UC"
"9380" "TRINITY_DN28199_c0_g1" "HOG:A0221420" "Magnoliopsida" "MC"
"9381" "TRINITY_DN282_c0_g1" "HOG:A0202671" "Pentapetalae" "MC"
"9382" "TRINITY_DN2820_c0_g1" "HOG:A0582860" "Eukaryota" "UC"
"9383" "TRINITY_DN28205_c0_g1" "HOG:A0160672" "Asteraceae" "MC"
"9384" "TRINITY_DN28206_c0_g1" "HOG:A0238693" "Viridiplantae" "UC"
"9385" "TRINITY_DN28208_c0_g1" "HOG:A0530896" "Bilateria" "MC"
"9386" "TRINITY_DN2821_c0_g1" "HOG:A0202637" "Pentapetalae" "MC"
"9387" "TRINITY_DN28214_c0_g1" "HOG:A0222151" "Magnoliopsida" "MC"
"9388" "TRINITY_DN2823_c0_g1" "HOG:A0238655" "Viridiplantae" "UC"
"9389" "TRINITY_DN28233_c0_g1" "HOG:A0203298" "Pentapetalae" "MC"
"9390" "TRINITY_DN28234_c0_g1" "HOG:A0168146" "asterids" "MC"
"9391" "TRINITY_DN2824_c0_g1" "HOG:A0563450" "Eukaryota" "UC"
"9392" "TRINITY_DN28242_c0_g1" "HOG:A0564068" "Eukaryota" "UC"
"9393" "TRINITY_DN28247_c0_g1" "HOG:A0569424" "Eukaryota" "UC"
"9394" "TRINITY_DN28249_c0_g1" "HOG:A0232098" "Tracheophyta" "MC"
"9395" "TRINITY_DN28252_c0_g1" "HOG:A0220648" "Magnoliopsida" "MC"
"9396" "TRINITY_DN28255_c0_g1" "HOG:A0563992" "Eukaryota" "UC"
"9397" "TRINITY_DN2826_c0_g1" "HOG:A0239447" "Viridiplantae" "UC"
"9398" "TRINITY_DN2827_c0_g1" "HOG:A0168024" "asterids" "MC"
"9399" "TRINITY_DN28272_c0_g1" "HOG:A0231880" "Tracheophyta" "MC"
