"gene" "hog" "phylostrata" "age"
"7274" "TRINITY_DN36617_c0_g1" "HOG:A0223985" "Spermatophyta" "MC"
"7275" "TRINITY_DN3662_c0_g1" "HOG:A0212603" "Mesangiospermae" "MC"
"7276" "TRINITY_DN36632_c0_g1" "HOG:A0198488" "rosids" "MC"
"7277" "TRINITY_DN3664_c0_g1" "HOG:A0563155" "Eukaryota" "UC"
"7278" "TRINITY_DN36646_c0_g1" "HOG:A0220563" "Magnoliopsida" "MC"
"7279" "TRINITY_DN36647_c0_g1" "HOG:A0562498" "Eukaryota" "UC"
"7280" "TRINITY_DN3667_c0_g1" "HOG:A0781725" "LUCA" "UC"
"7281" "TRINITY_DN3669_c0_g1" "HOG:A0229004" "Spermatophyta" "MC"
"7282" "TRINITY_DN367_c0_g1" "HOG:A0237994" "Streptophyta" "MC"
"7283" "TRINITY_DN3670_c0_g1" "HOG:A0563196" "Eukaryota" "UC"
"7284" "TRINITY_DN3672_c0_g1" "HOG:A0238776" "Viridiplantae" "UC"
"7285" "TRINITY_DN36720_c0_g1" "HOG:A0221526" "Magnoliopsida" "MC"
"7286" "TRINITY_DN36734_c0_g1" "HOG:A0562244" "Eukaryota" "UC"
"7287" "TRINITY_DN36744_c0_g1" "HOG:A0212200" "Mesangiospermae" "MC"
"7288" "TRINITY_DN36770_c0_g1" "HOG:A0237245" "Streptophyta" "MC"
"7289" "TRINITY_DN3678_c0_g1" "HOG:A0199372" "rosids" "MC"
"7290" "TRINITY_DN36784_c0_g1" "HOG:A0568444" "Eukaryota" "UC"
"7291" "TRINITY_DN36789_c0_g1" "HOG:A0203374" "Pentapetalae" "MC"
"7292" "TRINITY_DN3681_c0_g1" "HOG:A0240049" "Viridiplantae" "UC"
"7293" "TRINITY_DN36821_c0_g1" "HOG:A0232026" "Tracheophyta" "MC"
"7294" "TRINITY_DN3685_c0_g1" "HOG:A0565956" "Eukaryota" "UC"
"7295" "TRINITY_DN3686_c0_g1" "HOG:A0562874" "Eukaryota" "UC"
"7296" "TRINITY_DN36865_c0_g1" "HOG:A0206797" "Pentapetalae" "MC"
"7297" "TRINITY_DN3687_c0_g1" "HOG:A0571063" "Eukaryota" "UC"
"7298" "TRINITY_DN36870_c0_g1" "HOG:A0562187" "Eukaryota" "UC"
"7299" "TRINITY_DN36877_c0_g1" "HOG:A0203386" "Pentapetalae" "MC"
"7300" "TRINITY_DN3688_c0_g1" "HOG:A0234949" "Embryophyta" "MC"
"7301" "TRINITY_DN3689_c0_g1" "HOG:A0780565" "LUCA" "UC"
"7302" "TRINITY_DN369_c0_g1" "HOG:A0780092" "LUCA" "UC"
"7303" "TRINITY_DN3690_c0_g1" "HOG:A0779762" "LUCA" "UC"
"7304" "TRINITY_DN36913_c0_g1" "HOG:A0232750" "Tracheophyta" "MC"
"7305" "TRINITY_DN36918_c0_g1" "HOG:A0198085" "rosids" "MC"
"7306" "TRINITY_DN3692_c0_g1" "HOG:A0238956" "Viridiplantae" "UC"
"7307" "TRINITY_DN36925_c0_g1" "HOG:A0567905" "Eukaryota" "UC"
"7308" "TRINITY_DN3693_c0_g1" "HOG:A0779878" "LUCA" "UC"
"7309" "TRINITY_DN36935_c0_g1" "HOG:A0211699" "Mesangiospermae" "MC"
"7310" "TRINITY_DN3694_c0_g1" "HOG:A0562907" "Eukaryota" "UC"
"7311" "TRINITY_DN36945_c0_g1" "HOG:A0202896" "Pentapetalae" "MC"
"7312" "TRINITY_DN3696_c0_g1" "HOG:A0231824" "Tracheophyta" "MC"
"7313" "TRINITY_DN36964_c0_g1" "HOG:A0167778" "asterids" "MC"
"7314" "TRINITY_DN36967_c0_g1" "HOG:A0239136" "Viridiplantae" "UC"
"7315" "TRINITY_DN3698_c0_g1" "HOG:A0232388" "Tracheophyta" "MC"
"7316" "TRINITY_DN3699_c0_g1" "HOG:A0779720" "LUCA" "UC"
"7317" "TRINITY_DN37_c0_g1" "HOG:A0787851" "LUCA" "UC"
"7318" "TRINITY_DN37013_c0_g1" "HOG:A0207258" "Pentapetalae" "MC"
"7319" "TRINITY_DN3703_c0_g1" "HOG:A0205037" "Pentapetalae" "MC"
"7320" "TRINITY_DN3705_c0_g1" "HOG:A0568311" "Eukaryota" "UC"
"7321" "TRINITY_DN3706_c0_g1" "HOG:A0566727" "Eukaryota" "UC"
"7322" "TRINITY_DN37093_c0_g1" "HOG:A0222645" "Magnoliopsida" "MC"
"7323" "TRINITY_DN3711_c0_g1" "HOG:A0233849" "Embryophyta" "MC"
"7324" "TRINITY_DN3712_c0_g1" "HOG:A0224579" "Spermatophyta" "MC"
"7325" "TRINITY_DN37120_c0_g1" "HOG:A0562351" "Eukaryota" "UC"
"7326" "TRINITY_DN37124_c0_g1" "HOG:A0238147" "Streptophyta" "MC"
"7327" "TRINITY_DN3713_c0_g1" "HOG:A0220120" "Magnoliopsida" "MC"
"7328" "TRINITY_DN37136_c0_g1" "HOG:A0569197" "Eukaryota" "UC"
"7329" "TRINITY_DN37145_c0_g1" "HOG:A0236432" "Embryophyta" "MC"
"7330" "TRINITY_DN37147_c0_g1" "HOG:A0219787" "Magnoliopsida" "MC"
"7331" "TRINITY_DN3720_c0_g1" "HOG:A0204908" "Pentapetalae" "MC"
"7332" "TRINITY_DN37200_c0_g1" "HOG:A0203979" "Pentapetalae" "MC"
"7333" "TRINITY_DN37208_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"7334" "TRINITY_DN3721_c0_g1" "HOG:A0233768" "Embryophyta" "MC"
"7335" "TRINITY_DN3722_c0_g1" "HOG:A0563168" "Eukaryota" "UC"
"7336" "TRINITY_DN37229_c0_g1" "HOG:A0168032" "asterids" "MC"
"7337" "TRINITY_DN3724_c0_g1" "HOG:A0562462" "Eukaryota" "UC"
"7338" "TRINITY_DN3727_c0_g1" "HOG:A0206362" "Pentapetalae" "MC"
"7339" "TRINITY_DN37273_c0_g1" "HOG:A0168803" "asterids" "MC"
"7340" "TRINITY_DN37278_c0_g1" "HOG:A0235050" "Embryophyta" "MC"
"7341" "TRINITY_DN3728_c0_g1" "HOG:A0222371" "Magnoliopsida" "MC"
"7342" "TRINITY_DN37287_c0_g1" "HOG:A0209699" "Pentapetalae" "MC"
"7343" "TRINITY_DN3729_c0_g1" "HOG:A0567269" "Eukaryota" "UC"
"7344" "TRINITY_DN37292_c0_g1" "HOG:A0213378" "Mesangiospermae" "MC"
"7345" "TRINITY_DN373_c0_g1" "HOG:A0563219" "Eukaryota" "UC"
"7346" "TRINITY_DN3730_c0_g1" "HOG:A0220647" "Magnoliopsida" "MC"
"7347" "TRINITY_DN3732_c0_g1" "HOG:A0562788" "Eukaryota" "UC"
"7348" "TRINITY_DN3733_c0_g1" "HOG:A0785622" "LUCA" "UC"
"7349" "TRINITY_DN37332_c0_g1" "HOG:A0566837" "Eukaryota" "UC"
"7350" "TRINITY_DN37345_c0_g1" "HOG:A0562359" "Eukaryota" "UC"
"7351" "TRINITY_DN3736_c0_g1" "HOG:A0562527" "Eukaryota" "UC"
"7352" "TRINITY_DN37388_c0_g1" "HOG:A0564189" "Eukaryota" "UC"
"7353" "TRINITY_DN3739_c0_g1" "HOG:A0562862" "Eukaryota" "UC"
"7354" "TRINITY_DN37392_c0_g1" "HOG:A0583358" "Eukaryota" "UC"
"7355" "TRINITY_DN37395_c0_g1" "HOG:A0228988" "Spermatophyta" "MC"
"7356" "TRINITY_DN3742_c0_g1" "HOG:A0237132" "Streptophyta" "MC"
"7357" "TRINITY_DN3743_c0_g1" "HOG:A0562187" "Eukaryota" "UC"
"7358" "TRINITY_DN37433_c0_g1" "HOG:A0223457" "Spermatophyta" "MC"
"7359" "TRINITY_DN3744_c0_g1" "HOG:A0236584" "Embryophyta" "MC"
"7360" "TRINITY_DN37446_c0_g1" "HOG:A0779752" "LUCA" "UC"
"7361" "TRINITY_DN3745_c0_g1" "HOG:A0220179" "Magnoliopsida" "MC"
"7362" "TRINITY_DN37451_c0_g1" "HOG:A0213280" "Mesangiospermae" "MC"
"7363" "TRINITY_DN37464_c0_g1" "HOG:A0167771" "asterids" "MC"
"7364" "TRINITY_DN3747_c0_g1" "HOG:A0234059" "Embryophyta" "MC"
"7365" "TRINITY_DN37493_c0_g1" "HOG:A0562266" "Eukaryota" "UC"
"7366" "TRINITY_DN37504_c0_g1" "HOG:A0565674" "Eukaryota" "UC"
"7367" "TRINITY_DN37506_c0_g1" "HOG:A0563933" "Eukaryota" "UC"
"7368" "TRINITY_DN37508_c0_g1" "HOG:A0779740" "LUCA" "UC"
"7369" "TRINITY_DN3751_c0_g1" "HOG:A0233565" "Embryophyta" "MC"
"7370" "TRINITY_DN3753_c0_g1" "HOG:A0562651" "Eukaryota" "UC"
"7371" "TRINITY_DN3755_c0_g1" "HOG:A0235373" "Embryophyta" "MC"
"7372" "TRINITY_DN37553_c0_g1" "HOG:A0203246" "Pentapetalae" "MC"
"7373" "TRINITY_DN3756_c0_g1" "HOG:A0224628" "Spermatophyta" "MC"
"7374" "TRINITY_DN3757_c0_g1" "HOG:A0220449" "Magnoliopsida" "MC"
"7375" "TRINITY_DN37573_c0_g1" "HOG:A0563937" "Eukaryota" "UC"
"7376" "TRINITY_DN37586_c0_g1" "HOG:A0202985" "Pentapetalae" "MC"
"7377" "TRINITY_DN3759_c0_g1" "HOG:A0237139" "Streptophyta" "MC"
"7378" "TRINITY_DN37594_c0_g1" "HOG:A0223284" "Spermatophyta" "MC"
"7379" "TRINITY_DN3761_c0_g1" "HOG:A0167824" "asterids" "MC"
"7380" "TRINITY_DN3762_c0_g1" "HOG:A0570343" "Eukaryota" "UC"
"7381" "TRINITY_DN37626_c0_g1" "HOG:A0235464" "Embryophyta" "MC"
"7382" "TRINITY_DN3763_c0_g1" "HOG:A0224184" "Spermatophyta" "MC"
"7383" "TRINITY_DN37637_c0_g1" "HOG:A0212068" "Mesangiospermae" "MC"
"7384" "TRINITY_DN3764_c0_g1" "HOG:A0234144" "Embryophyta" "MC"
"7385" "TRINITY_DN37650_c0_g1" "HOG:A0219840" "Magnoliopsida" "MC"
"7386" "TRINITY_DN37652_c0_g1" "HOG:A0554815" "Opisthokonta" "MC"
"7387" "TRINITY_DN37662_c0_g1" "HOG:A0235467" "Embryophyta" "MC"
"7388" "TRINITY_DN37675_c0_g1" "HOG:A0564015" "Eukaryota" "UC"
"7389" "TRINITY_DN3768_c0_g1" "HOG:A0781149" "LUCA" "UC"
"7390" "TRINITY_DN37685_c0_g1" "HOG:A0204972" "Pentapetalae" "MC"
"7391" "TRINITY_DN3769_c0_g1" "HOG:A0562924" "Eukaryota" "UC"
"7392" "TRINITY_DN377_c0_g1" "HOG:A0563171" "Eukaryota" "UC"
"7393" "TRINITY_DN3770_c0_g1" "HOG:A0780899" "LUCA" "UC"
"7394" "TRINITY_DN37710_c0_g1" "HOG:A0210163" "Pentapetalae" "MC"
"7395" "TRINITY_DN3773_c0_g1" "HOG:A0237182" "Streptophyta" "MC"
"7396" "TRINITY_DN3775_c0_g1" "HOG:A0223397" "Spermatophyta" "MC"
"7397" "TRINITY_DN3776_c0_g1" "HOG:A0240027" "Viridiplantae" "UC"
"7398" "TRINITY_DN3777_c0_g1" "HOG:A0567254" "Eukaryota" "UC"
"7399" "TRINITY_DN37775_c0_g1" "HOG:A0214408" "Mesangiospermae" "MC"
"7400" "TRINITY_DN37785_c0_g1" "HOG:A0235570" "Embryophyta" "MC"
"7401" "TRINITY_DN37791_c0_g1" "HOG:A0234348" "Embryophyta" "MC"
"7402" "TRINITY_DN37798_c0_g1" "HOG:A0214584" "Mesangiospermae" "MC"
"7403" "TRINITY_DN37820_c0_g1" "HOG:A0570515" "Eukaryota" "UC"
"7404" "TRINITY_DN37821_c0_g1" "HOG:A0214450" "Mesangiospermae" "MC"
"7405" "TRINITY_DN37843_c0_g1" "HOG:A0213197" "Mesangiospermae" "MC"
"7406" "TRINITY_DN3785_c0_g1" "HOG:A0206452" "Pentapetalae" "MC"
"7407" "TRINITY_DN3786_c0_g1" "HOG:A0203117" "Pentapetalae" "MC"
"7408" "TRINITY_DN3791_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"7409" "TRINITY_DN37932_c0_g1" "HOG:A0213358" "Mesangiospermae" "MC"
"7410" "TRINITY_DN37942_c0_g1" "HOG:A0212049" "Mesangiospermae" "MC"
"7411" "TRINITY_DN37955_c0_g1" "HOG:A0566901" "Eukaryota" "UC"
"7412" "TRINITY_DN37965_c0_g1" "HOG:A0173892" "50" "MC"
"7413" "TRINITY_DN3797_c0_g1" "HOG:A0564356" "Eukaryota" "UC"
"7414" "TRINITY_DN37970_c0_g1" "HOG:A0211911" "Mesangiospermae" "MC"
"7415" "TRINITY_DN37986_c0_g1" "HOG:A0562437" "Eukaryota" "UC"
"7416" "TRINITY_DN37987_c0_g1" "HOG:A0223642" "Spermatophyta" "MC"
"7417" "TRINITY_DN3799_c0_g1" "HOG:A0222363" "Magnoliopsida" "MC"
"7418" "TRINITY_DN37999_c0_g1" "HOG:A0221456" "Magnoliopsida" "MC"
"7419" "TRINITY_DN380_c0_g1" "HOG:A0567874" "Eukaryota" "UC"
"7420" "TRINITY_DN3800_c0_g1" "HOG:A0206579" "Pentapetalae" "MC"
"7421" "TRINITY_DN3804_c0_g1" "HOG:A0564139" "Eukaryota" "UC"
"7422" "TRINITY_DN38053_c0_g1" "HOG:A0214533" "Mesangiospermae" "MC"
"7423" "TRINITY_DN38069_c0_g1" "HOG:A0167748" "asterids" "MC"
"7424" "TRINITY_DN3808_c0_g1" "HOG:A0235361" "Embryophyta" "MC"
"7425" "TRINITY_DN3809_c0_g1" "HOG:A0562969" "Eukaryota" "UC"
"7426" "TRINITY_DN381_c0_g1" "HOG:A0780170" "LUCA" "UC"
"7427" "TRINITY_DN3810_c0_g1" "HOG:A0779841" "LUCA" "UC"
"7428" "TRINITY_DN38101_c0_g1" "HOG:A0237198" "Streptophyta" "MC"
"7429" "TRINITY_DN3811_c0_g1" "HOG:A0563467" "Eukaryota" "UC"
"7430" "TRINITY_DN38116_c0_g1" "HOG:A0214533" "Mesangiospermae" "MC"
"7431" "TRINITY_DN3812_c0_g1" "HOG:A0781673" "LUCA" "UC"
"7432" "TRINITY_DN3815_c0_g1" "HOG:A0567676" "Eukaryota" "UC"
"7433" "TRINITY_DN3816_c0_g1" "HOG:A0239009" "Viridiplantae" "UC"
"7434" "TRINITY_DN3817_c0_g1" "HOG:A0234130" "Embryophyta" "MC"
"7435" "TRINITY_DN3818_c0_g1" "HOG:A0224335" "Spermatophyta" "MC"
"7436" "TRINITY_DN382_c0_g1" "HOG:A0779712" "LUCA" "UC"
"7437" "TRINITY_DN38200_c0_g1" "HOG:A0168017" "asterids" "MC"
"7438" "TRINITY_DN3821_c0_g1" "HOG:A0562738" "Eukaryota" "UC"
"7439" "TRINITY_DN38225_c0_g1" "HOG:A0234808" "Embryophyta" "MC"
"7440" "TRINITY_DN3823_c0_g1" "HOG:A0562227" "Eukaryota" "UC"
"7441" "TRINITY_DN3825_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"7442" "TRINITY_DN3826_c0_g1" "HOG:A0780172" "LUCA" "UC"
"7443" "TRINITY_DN3827_c0_g1" "HOG:A0237652" "Streptophyta" "MC"
"7444" "TRINITY_DN38271_c0_g1" "HOG:A0206558" "Pentapetalae" "MC"
"7445" "TRINITY_DN3828_c0_g1" "HOG:A0237835" "Streptophyta" "MC"
"7446" "TRINITY_DN3829_c0_g1" "HOG:A0234659" "Embryophyta" "MC"
"7447" "TRINITY_DN38298_c0_g1" "HOG:A0222008" "Magnoliopsida" "MC"
"7448" "TRINITY_DN383_c0_g1" "HOG:A0234268" "Embryophyta" "MC"
"7449" "TRINITY_DN3830_c0_g1" "HOG:A0222403" "Magnoliopsida" "MC"
"7450" "TRINITY_DN3831_c0_g1" "HOG:A0781595" "LUCA" "UC"
"7451" "TRINITY_DN38310_c0_g1" "HOG:A0240027" "Viridiplantae" "UC"
"7452" "TRINITY_DN3832_c0_g1" "HOG:A0232528" "Tracheophyta" "MC"
"7453" "TRINITY_DN38339_c0_g1" "HOG:A0563847" "Eukaryota" "UC"
"7454" "TRINITY_DN38344_c0_g1" "HOG:A0220824" "Magnoliopsida" "MC"
"7455" "TRINITY_DN38347_c0_g1" "HOG:A0203009" "Pentapetalae" "MC"
"7456" "TRINITY_DN38350_c0_g1" "HOG:A0167768" "asterids" "MC"
"7457" "TRINITY_DN3836_c0_g1" "HOG:A0220640" "Magnoliopsida" "MC"
"7458" "TRINITY_DN38360_c0_g1" "HOG:A0562840" "Eukaryota" "UC"
"7459" "TRINITY_DN3837_c0_g1" "HOG:A0562498" "Eukaryota" "UC"
"7460" "TRINITY_DN3838_c0_g1" "HOG:A0563552" "Eukaryota" "UC"
"7461" "TRINITY_DN3839_c0_g1" "HOG:A0232083" "Tracheophyta" "MC"
"7462" "TRINITY_DN384_c0_g1" "HOG:A0570708" "Eukaryota" "UC"
"7463" "TRINITY_DN3840_c0_g1" "HOG:A0570469" "Eukaryota" "UC"
"7464" "TRINITY_DN38408_c0_g1" "HOG:A0219669" "Magnoliopsida" "MC"
"7465" "TRINITY_DN3841_c0_g1" "HOG:A0221251" "Magnoliopsida" "MC"
"7466" "TRINITY_DN3842_c0_g1" "HOG:A0562415" "Eukaryota" "UC"
"7467" "TRINITY_DN38426_c0_g1" "HOG:A0571452" "Eukaryota" "UC"
"7468" "TRINITY_DN3844_c0_g1" "HOG:A0562312" "Eukaryota" "UC"
"7469" "TRINITY_DN3849_c0_g1" "HOG:A0562408" "Eukaryota" "UC"
"7470" "TRINITY_DN385_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"7471" "TRINITY_DN3850_c0_g1" "HOG:A0562451" "Eukaryota" "UC"
"7472" "TRINITY_DN3851_c0_g1" "HOG:A0563337" "Eukaryota" "UC"
"7473" "TRINITY_DN3853_c0_g1" "HOG:A0779749" "LUCA" "UC"
"7474" "TRINITY_DN3854_c0_g1" "HOG:A0564369" "Eukaryota" "UC"
"7475" "TRINITY_DN3855_c0_g1" "HOG:A0563675" "Eukaryota" "UC"
"7476" "TRINITY_DN3857_c0_g1" "HOG:A0564222" "Eukaryota" "UC"
"7477" "TRINITY_DN38574_c0_g1" "HOG:A0233846" "Embryophyta" "MC"
"7478" "TRINITY_DN38589_c0_g1" "HOG:A0232736" "Tracheophyta" "MC"
"7479" "TRINITY_DN38596_c0_g1" "HOG:A0569071" "Eukaryota" "UC"
"7480" "TRINITY_DN386_c0_g1" "HOG:A0167984" "asterids" "MC"
"7481" "TRINITY_DN3860_c0_g1" "HOG:A0568372" "Eukaryota" "UC"
"7482" "TRINITY_DN38609_c0_g1" "HOG:A0236393" "Embryophyta" "MC"
"7483" "TRINITY_DN3862_c0_g1" "HOG:A0566902" "Eukaryota" "UC"
"7484" "TRINITY_DN38621_c0_g1" "HOG:A0206460" "Pentapetalae" "MC"
"7485" "TRINITY_DN3863_c0_g1" "HOG:A0780350" "LUCA" "UC"
"7486" "TRINITY_DN38637_c0_g1" "HOG:A0212168" "Mesangiospermae" "MC"
"7487" "TRINITY_DN3867_c0_g1" "HOG:A0234906" "Embryophyta" "MC"
"7488" "TRINITY_DN3869_c0_g1" "HOG:A0583373" "Eukaryota" "UC"
"7489" "TRINITY_DN3869_c1_g1" "HOG:A0583373" "Eukaryota" "UC"
"7490" "TRINITY_DN38697_c0_g1" "HOG:A0203039" "Pentapetalae" "MC"
"7491" "TRINITY_DN387_c0_g1" "HOG:A0567035" "Eukaryota" "UC"
"7492" "TRINITY_DN3870_c0_g1" "HOG:A0238839" "Viridiplantae" "UC"
"7493" "TRINITY_DN3871_c0_g1" "HOG:A0232796" "Tracheophyta" "MC"
"7494" "TRINITY_DN3872_c0_g1" "HOG:A0583021" "Eukaryota" "UC"
"7495" "TRINITY_DN38720_c0_g1" "HOG:A0562880" "Eukaryota" "UC"
"7496" "TRINITY_DN3874_c0_g1" "HOG:A0562451" "Eukaryota" "UC"
"7497" "TRINITY_DN3876_c0_g1" "HOG:A0237385" "Streptophyta" "MC"
"7498" "TRINITY_DN3879_c0_g1" "HOG:A0563024" "Eukaryota" "UC"
"7499" "TRINITY_DN3881_c0_g1" "HOG:A0211642" "Mesangiospermae" "MC"
"7500" "TRINITY_DN3882_c0_g1" "HOG:A0234317" "Embryophyta" "MC"
"7501" "TRINITY_DN3883_c0_g1" "HOG:A0563502" "Eukaryota" "UC"
"7502" "TRINITY_DN3886_c0_g1" "HOG:A0563271" "Eukaryota" "UC"
"7503" "TRINITY_DN38899_c0_g1" "HOG:A0224086" "Spermatophyta" "MC"
"7504" "TRINITY_DN389_c0_g1" "HOG:A0562228" "Eukaryota" "UC"
"7505" "TRINITY_DN3892_c0_g1" "HOG:A0779783" "LUCA" "UC"
"7506" "TRINITY_DN38923_c0_g1" "HOG:A0211851" "Mesangiospermae" "MC"
"7507" "TRINITY_DN3893_c0_g1" "HOG:A0781064" "LUCA" "UC"
"7508" "TRINITY_DN38945_c0_g1" "HOG:A0236835" "Embryophyta" "MC"
"7509" "TRINITY_DN3895_c0_g1" "HOG:A0223676" "Spermatophyta" "MC"
"7510" "TRINITY_DN3896_c0_g1" "HOG:A0780127" "LUCA" "UC"
"7511" "TRINITY_DN3897_c0_g1" "HOG:A0563048" "Eukaryota" "UC"
"7512" "TRINITY_DN3899_c0_g1" "HOG:A0569201" "Eukaryota" "UC"
"7513" "TRINITY_DN38995_c0_g1" "HOG:A0576490" "Eukaryota" "UC"
"7514" "TRINITY_DN39_c0_g1" "HOG:A0237361" "Streptophyta" "MC"
"7515" "TRINITY_DN390_c0_g1" "HOG:A0213127" "Mesangiospermae" "MC"
"7516" "TRINITY_DN39004_c0_g1" "HOG:A0583318" "Eukaryota" "UC"
"7517" "TRINITY_DN3901_c0_g1" "HOG:A0236555" "Embryophyta" "MC"
"7518" "TRINITY_DN3902_c0_g1" "HOG:A0232814" "Tracheophyta" "MC"
"7519" "TRINITY_DN39045_c0_g1" "HOG:A0231819" "Tracheophyta" "MC"
"7520" "TRINITY_DN3907_c0_g1" "HOG:A0236494" "Embryophyta" "MC"
"7521" "TRINITY_DN39088_c0_g1" "HOG:A0203316" "Pentapetalae" "MC"
"7522" "TRINITY_DN3909_c0_g1" "HOG:A0238706" "Viridiplantae" "UC"
"7523" "TRINITY_DN39091_c0_g1" "HOG:A0570911" "Eukaryota" "UC"
"7524" "TRINITY_DN391_c0_g1" "HOG:A0567094" "Eukaryota" "UC"
"7525" "TRINITY_DN3911_c0_g1" "HOG:A0237976" "Streptophyta" "MC"
"7526" "TRINITY_DN3912_c0_g1" "HOG:A0563612" "Eukaryota" "UC"
"7527" "TRINITY_DN3918_c0_g1" "HOG:A0238976" "Viridiplantae" "UC"
"7528" "TRINITY_DN392_c0_g1" "HOG:A0562394" "Eukaryota" "UC"
"7529" "TRINITY_DN3920_c0_g1" "HOG:A0220644" "Magnoliopsida" "MC"
"7530" "TRINITY_DN3923_c0_g1" "HOG:A0564051" "Eukaryota" "UC"
"7531" "TRINITY_DN39236_c0_g1" "HOG:A0221146" "Magnoliopsida" "MC"
"7532" "TRINITY_DN39254_c0_g1" "HOG:A0237345" "Streptophyta" "MC"
"7533" "TRINITY_DN39259_c0_g1" "HOG:A0206072" "Pentapetalae" "MC"
"7534" "TRINITY_DN3926_c0_g1" "HOG:A0224406" "Spermatophyta" "MC"
"7535" "TRINITY_DN39262_c0_g1" "HOG:A0570345" "Eukaryota" "UC"
"7536" "TRINITY_DN39264_c0_g1" "HOG:A0582842" "Eukaryota" "UC"
"7537" "TRINITY_DN39273_c0_g1" "HOG:A0562415" "Eukaryota" "UC"
"7538" "TRINITY_DN393_c0_g1" "HOG:A0213255" "Mesangiospermae" "MC"
"7539" "TRINITY_DN3933_c0_g1" "HOG:A0203231" "Pentapetalae" "MC"
"7540" "TRINITY_DN3934_c0_g1" "HOG:A0222856" "Magnoliopsida" "MC"
"7541" "TRINITY_DN3935_c0_g1" "HOG:A0220444" "Magnoliopsida" "MC"
"7542" "TRINITY_DN3936_c0_g1" "HOG:A0563077" "Eukaryota" "UC"
"7543" "TRINITY_DN3939_c0_g1" "HOG:A0562351" "Eukaryota" "UC"
"7544" "TRINITY_DN394_c0_g1" "HOG:A0232640" "Tracheophyta" "MC"
"7545" "TRINITY_DN3940_c0_g1" "HOG:A0785636" "LUCA" "UC"
"7546" "TRINITY_DN3941_c0_g1" "HOG:A0562465" "Eukaryota" "UC"
"7547" "TRINITY_DN3942_c0_g1" "HOG:A0779834" "LUCA" "UC"
"7548" "TRINITY_DN3943_c0_g1" "HOG:A0240049" "Viridiplantae" "UC"
"7549" "TRINITY_DN39447_c0_g1" "HOG:A0232763" "Tracheophyta" "MC"
"7550" "TRINITY_DN39451_c0_g1" "HOG:A0198445" "rosids" "MC"
"7551" "TRINITY_DN3947_c0_g1" "HOG:A0563135" "Eukaryota" "UC"
"7552" "TRINITY_DN39474_c0_g1" "HOG:A0779803" "LUCA" "UC"
"7553" "TRINITY_DN3948_c0_g1" "HOG:A0239118" "Viridiplantae" "UC"
"7554" "TRINITY_DN3950_c0_g1" "HOG:A0198548" "rosids" "MC"
"7555" "TRINITY_DN39502_c0_g1" "HOG:A0206358" "Pentapetalae" "MC"
"7556" "TRINITY_DN39517_c0_g1" "HOG:A0224004" "Spermatophyta" "MC"
"7557" "TRINITY_DN3952_c0_g1" "HOG:A0563554" "Eukaryota" "UC"
"7558" "TRINITY_DN3953_c0_g1" "HOG:A0563951" "Eukaryota" "UC"
"7559" "TRINITY_DN3955_c0_g1" "HOG:A0566889" "Eukaryota" "UC"
"7560" "TRINITY_DN3956_c0_g1" "HOG:A0220620" "Magnoliopsida" "MC"
"7561" "TRINITY_DN3957_c0_g1" "HOG:A0239921" "Viridiplantae" "UC"
"7562" "TRINITY_DN3959_c0_g1" "HOG:A0782086" "LUCA" "UC"
"7563" "TRINITY_DN396_c0_g1" "HOG:A0785734" "LUCA" "UC"
"7564" "TRINITY_DN3962_c0_g1" "HOG:A0562639" "Eukaryota" "UC"
"7565" "TRINITY_DN39626_c0_g1" "HOG:A0220433" "Magnoliopsida" "MC"
"7566" "TRINITY_DN3963_c0_g1" "HOG:A0220166" "Magnoliopsida" "MC"
"7567" "TRINITY_DN3967_c0_g1" "HOG:A0780103" "LUCA" "UC"
"7568" "TRINITY_DN3968_c0_g1" "HOG:A0562197" "Eukaryota" "UC"
"7569" "TRINITY_DN3969_c0_g1" "HOG:A0226790" "Spermatophyta" "MC"
"7570" "TRINITY_DN39704_c0_g1" "HOG:A0569144" "Eukaryota" "UC"
"7571" "TRINITY_DN39738_c0_g1" "HOG:A0220854" "Magnoliopsida" "MC"
"7572" "TRINITY_DN3975_c0_g1" "HOG:A0237663" "Streptophyta" "MC"
"7573" "TRINITY_DN3976_c0_g1" "HOG:A0211831" "Mesangiospermae" "MC"
"7574" "TRINITY_DN3978_c0_g1" "HOG:A0785624" "LUCA" "UC"
"7575" "TRINITY_DN39786_c0_g1" "HOG:A0233997" "Embryophyta" "MC"
"7576" "TRINITY_DN398_c0_g1" "HOG:A0562553" "Eukaryota" "UC"
"7577" "TRINITY_DN3983_c0_g1" "HOG:A0562244" "Eukaryota" "UC"
"7578" "TRINITY_DN3985_c0_g1" "HOG:A0206734" "Pentapetalae" "MC"
"7579" "TRINITY_DN3987_c0_g1" "HOG:A0583401" "Eukaryota" "UC"
"7580" "TRINITY_DN39899_c0_g1" "HOG:A0175062" "fabids" "MC"
"7581" "TRINITY_DN399_c0_g1" "HOG:A0562614" "Eukaryota" "UC"
"7582" "TRINITY_DN3990_c0_g1" "HOG:A0563477" "Eukaryota" "UC"
"7583" "TRINITY_DN39904_c0_g1" "HOG:A0220078" "Magnoliopsida" "MC"
