"","AGI","probe_id","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","GO","PATH","oma_id","level","level_name","araID","age"
"3770","AT4G14780","245577_at",0.0106,0.00192,-4.3620322,-1.7917352,-0.48819,"AT4G14780","protein kinase family protein","GO:0006468; GO:0005829; GO:0005886; GO:0004674; GO:0004712; GO:0005524",NA,15191136,2,"Eukaryota","ARATH27170","UC"
"3771","AT4G14800","245315_at",0.0294,0.00724,3.4758079,-3.1838927,0.42444,"PBD2","20S proteasome beta subunit D2","GO:0006511; GO:0010498; GO:0010499; GO:0043161; GO:0046686; GO:0000502; GO:0005634; GO:0005737; GO:0005773; GO:0005829; GO:0005839; GO:0099503; GO:0004175","03050",15191139,2,"Eukaryota","ARATH27173","UC"
"3772","AT4G14870","245396_at",0.00161,0.000149,-6.3412059,0.9368203,-0.670945,"AT4G14870","preprotein translocase subunit SECE1","GO:0006605; GO:0009306; GO:0010027; GO:0009507; GO:0009535; GO:0005515; GO:0015450",NA,15191150,13,"Brassicaceae","ARATH27184","MC"
"3773","AT4G14890","245347_at",0.00137,0.000117,-6.5495382,1.1925828,-1.0686425,"AT4G14890","ferredoxin C1","GO:0009644; GO:0022900; GO:0009507; GO:0009055; GO:0051537","00195",15191153,3,"Viridiplantae","ARATH27187","UC"
"3774","AT4G14910","245287_at",0.0453,0.0126,-3.1247129,-3.7552994,-0.3256475,"HISN5B","Imidazoleglycerol-phosphate dehydratase 2","GO:0000105; GO:0009507; GO:0004424","00340; 01100; 01110",15191155,1,"LUCA","ARATH27189","UC"
"3775","AT4G14920","245583_at",0.043,0.0118,3.1655627,-3.6884954,0.3622925,"AT4G14920","Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein","GO:0005634",NA,15191158,10,"Pentapetalae","ARATH27192","MC"
"3776","AT4G14930","245330_at",3.01e-06,2.77e-09,23.7689694,12.0159687,2.334225,"AT4G14930","survival protein SurE-like phosphatase/nucleotidase","GO:0005737; GO:0005829; GO:0008252","00230; 00240; 00760; 01100; 01110",15191161,6,"Tracheophyta","ARATH27195","MC"
"3777","AT4G14940","245584_at",0.025,0.00587,3.6112997,-2.965663,0.35326,"AO1","amine oxidase 1","GO:0009308; GO:0009753; GO:0009834; GO:0009867; GO:0043067; GO:0090059; GO:0005576; GO:0005618; GO:0005507; GO:0008131; GO:0048038; GO:0052593; GO:0052594; GO:0052595; GO:0052596",NA,15191162,10,"Pentapetalae","ARATH27196","MC"
"3778","AT4G14965","245366_at",0.0272,0.00653,-3.5422124,-3.0767437,-0.3519825,"MAPR4","membrane-associated progesterone binding protein 4","GO:0005576; GO:0009507; GO:0012505; GO:0016020",NA,15191169,2,"Eukaryota","ARATH27203","UC"
"3779","AT4G15000","245372_at",5.44e-05,7.4e-07,12.3617073,6.5550036,1.130075,"AT4G15000","60S ribosomal protein L27-3","GO:0006412; GO:0005737; GO:0005829; GO:0022625; GO:0022626; GO:0003735","03010",15191179,2,"Eukaryota","ARATH27213","UC"
"3780","AT4G15110","245532_at",0.0339,0.00868,-3.359399,-3.3725378,-0.4961675,"CYP97B3","cytochrome P450 97B3","GO:0055114; GO:0005829; GO:0009507; GO:0009570; GO:0009941; GO:0004497",NA,15191199,2,"Eukaryota","ARATH27233","UC"
"3781","AT4G15120","245363_at",6.55e-06,1.78e-08,19.1656965,10.2904269,2.41939,"AT4G15120","VQ motif-containing protein","GO:0008150; GO:0005634; GO:0003674",NA,15191200,13,"Brassicaceae","ARATH27234","MC"
"3782","AT4G15440","245253_at",0.000109,2.44e-06,-10.7034665,5.3077028,-3.6454925,"HPL1","hydroperoxide lyase 1","GO:0006631; GO:0009611; GO:0016125; GO:0055114; GO:0009941; GO:0004497; GO:0005506; GO:0016491; GO:0016705; GO:0020037","00592",15191274,1,"LUCA","ARATH27308","UC"
"3783","AT4G15490","245352_at",0.000151,4.38e-06,-9.9667958,4.6928184,-2.0829325,"UGT84A3","UDP-glycosyltransferase 84A3","GO:0043231; GO:0008194; GO:0016757; GO:0050284; GO:0050412; GO:0080043; GO:0080044",NA,15191284,8,"Magnoliopsida","ARATH27318","MC"
"3784","AT4G15545","245321_at",3.33e-05,2.89e-07,-13.8243693,7.5224152,-1.6628925,"AT4G15545","hypothetical protein","GO:0080119; GO:0005783; GO:0005829; GO:0010168; GO:0005515; GO:0043621",NA,15191295,2,"Eukaryota","ARATH27329","UC"
"3785","AT4G15560","245281_at",0.00252,0.000275,-5.8238795,0.2766615,-1.1778075,"CLA1","1-deoxy-D-xylulose-5-phosphate synthase","GO:0015995; GO:0016114; GO:0019288; GO:0052865; GO:0009507; GO:0005515; GO:0008661; GO:0016744","00900; 01100; 01110",15191297,1,"LUCA","ARATH27331","UC"
"3786","AT4G15610","245317_at",0.011,0.00201,4.3300663,-1.8403103,2.0337825,"AT4G15610","hypothetical protein","GO:0005768; GO:0005794; GO:0005802; GO:0005886; GO:0051539",NA,15191303,8,"Magnoliopsida","ARATH27337","MC"
"3787","AT4G15630","245304_at",0.0123,0.00233,4.2285842,-1.9954141,0.4675325,"AT4G15630","hypothetical protein","GO:0007043; GO:0042545; GO:0005886; GO:0009506; GO:0048226; GO:0005515; GO:0043424; GO:0051539",NA,15191306,10,"Pentapetalae","ARATH27340","MC"
"3788","AT4G15640","245502_at",0.0426,0.0117,3.1727484,-3.6767506,0.539135,"AT4G15640","hypothetical protein","GO:0008150; GO:0005739; GO:0009507; GO:0003674",NA,15191308,5,"Embryophyta","ARATH27342","MC"
"3789","AT4G15830","245343_at",0.000311,1.34e-05,8.6746967,3.5071072,1.8098525,"AT4G15830","ARM repeat superfamily protein","GO:0000226; GO:0005881; GO:0008017",NA,15191337,3,"Viridiplantae","ARATH27371","UC"
"3790","AT4G15880","245521_at",0.0206,0.00455,-3.7779799,-2.6995183,-0.378955,"ESD4","ubiquitin-like-specific protease ESD4","GO:0006508; GO:0009909; GO:0009911; GO:0016926; GO:0005634; GO:0016929; GO:0019900; GO:0070139",NA,15191343,10,"Pentapetalae","ARATH27377","MC"
"3791","AT4G15900","245358_at",0.00616,0.000935,4.8776414,-1.0275886,0.7208225,"PRL1","protein pleiotropic regulatory locus 1","GO:0000398; GO:0006508; GO:0009749; GO:0009755; GO:0009870; GO:0010154; GO:0010182; GO:0016567; GO:0042742; GO:0045892; GO:0048364; GO:0048366; GO:0048825; GO:0050832; GO:0000974; GO:0005634; GO:0005662; GO:0005829; GO:0071013; GO:0080008; GO:0005515","03040",15191347,2,"Eukaryota","ARATH27381","UC"
"3792","AT4G15910","245523_at",0.0162,0.00333,3.9856025,-2.372105,1.0671175,"DI21","protein DROUGHT-INDUCED 21","GO:0006950; GO:0009409; GO:0009414; GO:0009631; GO:0009737; GO:0005739; GO:0009507; GO:0003674",NA,15191348,13,"Brassicaceae","ARATH27382","MC"
"3793","AT4G15920","245524_at",0.013,0.00251,-4.1788373,-2.0719346,-0.844565,"AT4G15920","bidirectional sugar transporter SWEET17","GO:0006995; GO:0007623; GO:0008643; GO:0009646; GO:0009750; GO:0015755; GO:0033231; GO:0051260; GO:0070417; GO:1902334; GO:0009507; GO:0009705; GO:0016021; GO:0005353; GO:0005515; GO:0015284; GO:0051119",NA,15191349,2,"Eukaryota","ARATH27383","UC"
"3794","AT4G16000","245353_at",0.0164,0.00339,-3.9729491,-2.3919186,-1.8020175,"AT4G16000","hypothetical protein","GO:0008150; GO:0005739; GO:0003674",NA,15191363,14,"Arabidopsis","ARATH27397","MC"
"3795","AT4G16120","245339_at",0.00106,8.11e-05,6.8785107,1.5851138,0.6042275,"COBL7","COBRA-like protein 7","GO:0010215; GO:0005768; GO:0005794; GO:0005802; GO:0005886; GO:0009506; GO:0031225; GO:0046658; GO:0003674",NA,15191381,5,"Embryophyta","ARATH27415","MC"
"3796","AT4G16130","245478_at",0.00603,0.000906,4.9011579,-0.9936268,0.7148375,"ARA1","arabinose kinase 1","GO:0006012; GO:0019566; GO:0005737; GO:0005829; GO:0009506; GO:0005534; GO:0009702","00520; 01100",15191382,4,"Streptophyta","ARATH27416","MC"
"3797","AT4G16146","245319_at",0.000377,1.77e-05,-8.3780303,3.2133095,-0.7523075,"AT4G16146","cAMP-regulated phosphoprotein 19-related protein","GO:0008150; GO:0005634; GO:0003674",NA,15191388,8,"Magnoliopsida","ARATH27422","MC"
"3798","AT4G16155","245291_at",0.0425,0.0116,3.1751773,-3.672781,0.8484475,"AT4G16155","dihydrolipoyl dehydrogenase","GO:0055114; GO:0005829; GO:0009507; GO:0009570; GO:0009941; GO:0004148; GO:0050660","00010; 00020; 00260; 00280; 00620; 01100; 01110",15191389,1,"LUCA","ARATH27423","UC"
"3799","AT4G16190","245483_at",0.00431,0.000576,-5.2410118,-0.5116455,-1.0332,"AT4G16190","papain family cysteine protease","GO:0051603; GO:0000323; GO:0005576; GO:0005615; GO:0005764; GO:0005773; GO:0004197",NA,15191400,2,"Eukaryota","ARATH27434","UC"
"3800","AT4G16250","245487_at",0.00727,0.00116,4.7220637,-1.2542473,0.55073,"PHYD","phytochrome D","GO:0006355; GO:0009584; GO:0009585; GO:0010017; GO:0017006; GO:0005634; GO:0005886; GO:0000155; GO:0005515; GO:0009883; GO:0042802; GO:0042803","04712",15191409,2,"Eukaryota","ARATH27443","UC"
"3801","AT4G16260","245393_at",0.0112,0.00206,4.313454,-1.8656077,1.6721975,"AT4G16260","putative beta-1,3-endoglucanase","GO:0002215; GO:0005975; GO:0009817; GO:0005618; GO:0005739; GO:0005774; GO:0046658; GO:0099503; GO:0042973",NA,15191410,2,"Eukaryota","ARATH27444","UC"
"3802","AT4G16265","245367_at",0.0146,0.00291,4.076756,-2.2299358,0.697685,"NRPB9B","RNA polymerases subunit NRP(B/D/E)9b","GO:0001193; GO:0006283; GO:0006367; GO:0006379; GO:0080188; GO:0000418; GO:0000419; GO:0005634; GO:0005665; GO:0003676; GO:0003899; GO:0008270","00230; 00240; 01100; 03020",15191412,2,"Eukaryota","ARATH27446","UC"
"3803","AT4G16340","245492_at",0.0356,0.00921,3.3215156,-3.4341273,0.4280825,"SPK1","DOCK family guanine nucleotide exchange factor SPIKE1","GO:0007264; GO:0008064; GO:0008360; GO:0009958; GO:0010928; GO:0016192; GO:0051493; GO:0005634; GO:0005829; GO:0005886; GO:0019898; GO:0070971; GO:0005089; GO:0005515",NA,15191423,2,"Eukaryota","ARATH27457","UC"
"3804","AT4G16390","245494_at",0.00542,0.000785,-5.0074186,-0.8411521,-0.5622775,"AT4G16390","pentatricopeptide repeat-containing protein SVR7","GO:0009658; GO:0031425; GO:0045727; GO:0009507; GO:0009570; GO:0003729",NA,15191430,5,"Embryophyta","ARATH27464","MC"
"3805","AT4G16410","245388_at",9.87e-05,2.04e-06,-10.9417198,5.4980471,-1.5139125,"AT4G16410","hypothetical protein","GO:0008150; GO:0009507; GO:0003674",NA,15191432,13,"Brassicaceae","ARATH27466","MC"
"3806","AT4G16442","245338_at",0.0214,0.00481,-3.7411373,-2.7581079,-0.41944,"AT4G16442","hypothetical protein","GO:0005886",NA,15191438,6,"Tracheophyta","ARATH27472","MC"
"3807","AT4G16444","245320_at",0.0364,0.00949,-3.3026727,-3.4647938,-0.2499325,"AT4G16444","hypothetical protein","GO:0048767; GO:0071816; GO:0005634; GO:0005789; GO:0022627; GO:0003735; GO:0005515; GO:0043621",NA,15191439,3,"Viridiplantae","ARATH27473","UC"
"3808","AT4G16480","245499_at",0.0246,0.00574,3.6253566,-2.9431142,1.02094,"INT4","inositol transporter 4","GO:0046323; GO:0005886; GO:0005887; GO:0005366; GO:0015144",NA,15191445,2,"Eukaryota","ARATH27479","UC"
"3809","AT4G16490","245290_at",0.0136,0.00265,-4.1408688,-2.1305496,-1.38642,"AT4G16490","armadillo/beta-catenin-like repeat-containing protein","GO:0005634; GO:0005737",NA,15191446,7,"Spermatophyta","ARATH27480","MC"
"3810","AT4G16500","245323_at",0.0131,0.00253,-4.1709306,-2.0841257,-0.831605,"AT4G16500","cysteine proteinase inhibitor 4","GO:0005576; GO:0005618; GO:0005773; GO:0005829; GO:0009506; GO:0099503",NA,15191447,13,"Brassicaceae","ARATH27481","MC"
"3811","AT4G16610","245467_at",0.00474,0.000657,5.1413443,-0.6512806,0.640845,"AT4G16610","C2H2-like zinc finger protein","GO:0006355; GO:0005634; GO:0003676; GO:0003700",NA,15191471,13,"Brassicaceae","ARATH27505","MC"
"3812","AT4G16670","245439_at",0.0183,0.0039,-3.87985,-2.5382702,-0.3655675,"AT4G16670","hypothetical protein","GO:0006892; GO:0007165; GO:0005634; GO:0035091",NA,15191482,13,"Brassicaceae","ARATH27516","MC"
"3813","AT4G16720","245342_at",0.0293,0.0072,3.4787771,-3.1790942,0.562075,"AT4G16720","60S ribosomal protein L15-1","GO:0002181; GO:0005737; GO:0005774; GO:0005829; GO:0005886; GO:0022625; GO:0022626; GO:0003723; GO:0003735","03010",15191492,1,"LUCA","ARATH27526","UC"
"3814","AT4G16770","245307_at",0.0247,0.00579,-3.6206975,-2.9505859,-0.450025,"AT4G16770","iron ion binding / oxidoreductase","GO:0005737; GO:0005777",NA,15191507,2,"Eukaryota","ARATH27541","UC"
"3815","AT4G16800","245446_at",0.00137,0.000117,6.5512893,1.1947087,0.72337,"AT4G16800","ATP-dependent caseinolytic (Clp) protease/crotonase family protein","GO:0006635; GO:0009083; GO:0005739; GO:0005829; GO:0004300; GO:0004490","00280; 01100",15191510,2,"Eukaryota","ARATH27544","UC"
"3816","AT4G16950","245456_at",0.00522,0.000747,-5.0447396,-0.7879826,-0.66509,"RPP5","TIR-NBS-LRR class disease resistance protein","GO:0006952; GO:0009817; GO:0000166; GO:0005515",NA,15191549,13,"Brassicaceae","ARATH27583","MC"
"3817","AT4G16970","245458_at",0.0229,0.00523,3.6870656,-2.8443463,0.3744725,"AT4G16970","protein kinase superfamily protein","GO:0000727; GO:0018105; GO:0046777; GO:0005634; GO:0005737; GO:0004674; GO:0005524",NA,15191557,13,"Brassicaceae","ARATH27591","MC"
"3818","AT4G16990","245460_at",0.00254,0.000279,-5.8143675,0.2641805,-1.17854,"RLM3","protein RESISTANCE TO LEPTOSPHAERIA MACULANS 3","GO:0007165; GO:0009817; GO:2000071; GO:0005634; GO:0005737; GO:0005829; GO:0009507; GO:0043531; GO:0050135; GO:0061809",NA,15191569,14,"Arabidopsis","ARATH27603","MC"
"3819","AT4G17000","245461_at",0.0218,0.00493,3.7248424,-2.7840655,0.324175,"AT4G17000","hypothetical protein","GO:0008150; GO:0005634; GO:0003674",NA,15191572,10,"Pentapetalae","ARATH27606","MC"
"3820","AT4G17040","245400_at",0.0167,0.00348,-3.956688,-2.4174089,-0.44505,"CLPR4","ATP-dependent Clp protease proteolytic subunit-related protein 4","GO:0000302; GO:0006515; GO:0010468; GO:0005829; GO:0009368; GO:0009507; GO:0009532; GO:0009536; GO:0009570; GO:0009941; GO:0004176; GO:0004252; GO:0051117",NA,15191579,2,"Eukaryota","ARATH27613","UC"
"3821","AT4G17090","245346_at",0.00208,0.000212,-6.0387733,0.5553009,-2.379215,"CT-BMY","beta-amylase","GO:0000024; GO:0005983; GO:0009409; GO:0005576; GO:0005829; GO:0009570; GO:0016161; GO:0102229","00500; 01100",15191585,1,"LUCA","ARATH27619","UC"
"3822","AT4G17170","245407_at",0.00419,0.000553,-5.2724218,-0.4679343,-0.783235,"RABB1C","RAB GTPase homolog B1C","GO:0006886; GO:0006888; GO:0032482; GO:0005622; GO:0005623; GO:0005737; GO:0005773; GO:0005794; GO:0005886; GO:0012505; GO:0003924",NA,15191595,2,"Eukaryota","ARATH27629","UC"
"3823","AT4G17190","245301_at",0.012,0.00226,4.2507933,-1.961355,0.74334,"FPS2","farnesyl diphosphate synthase 2","GO:0033384; GO:0045337; GO:0005737; GO:0005829; GO:0004161; GO:0004337","00900; 01100; 01110",15191597,2,"Eukaryota","ARATH27631","UC"
"3824","AT4G17215","245305_at",0.000333,1.47e-05,8.5743014,3.4086461,0.8688725,"AT4G17215","pollen Ole e 1 allergen and extensin family protein","GO:0008150; GO:0005739; GO:0003674",NA,15191602,8,"Magnoliopsida","ARATH27636","MC"
"3825","AT4G17240","245411_at",0.00594,0.000886,4.9174007,-0.9702154,0.675835,"AT4G17240","hypothetical protein","GO:0008150; GO:0003674",NA,15191606,7,"Spermatophyta","ARATH27640","MC"
"3826","AT4G17260","245324_at",0.00342,0.000419,5.4880614,-0.1716461,0.9252825,"AT4G17260","lactate/malate dehydrogenase family protein","GO:0009737; GO:0005829; GO:0005886; GO:0009507; GO:0004459","00010; 00270; 00620; 00640; 01100; 01110",15191612,2,"Eukaryota","ARATH27646","UC"
"3827","AT4G17270","245279_at",0.0482,0.0136,3.0740464,-3.8382292,0.5083525,"AT4G17270","Mo25 family protein","GO:0035556; GO:0005737; GO:0005829; GO:0005886; GO:0043539",NA,15191613,2,"Eukaryota","ARATH27647","UC"
"3828","AT4G17280","245412_at",0.0171,0.00359,3.9360393,-2.4498216,0.6621975,"AT4G17280","putative auxin-responsive protein","GO:0005576",NA,15191614,5,"Embryophyta","ARATH27648","MC"
"3829","AT4G17340","245399_at",6.43e-05,9.91e-07,-11.935925,6.2512565,-2.97264,"TIP2;2","tonoplast intrinsic protein 2;2","GO:0009651; GO:0055085; GO:0005773; GO:0005774; GO:0009705; GO:0042807; GO:0015250",NA,15191623,2,"Eukaryota","ARATH27657","UC"
"3830","AT4G17360","245417_at",0.00487,0.000681,-5.1142619,-0.6894692,-0.4467675,"AT4G17360","putative formyltetrahydrofolate deformylase","GO:0009853; GO:0046653; GO:0005739; GO:0009507","00630; 00670",15191626,1,"LUCA","ARATH27660","UC"
"3831","AT4G17370","245418_at",0.00305,0.000359,-5.6104037,-0.0064858,-0.566495,"AT4G17370","Oxidoreductase family protein","GO:0055114; GO:0005576; GO:0009507; GO:0016491",NA,15191628,2,"Eukaryota","ARATH27662","UC"
"3832","AT4G17390","245355_at",0.000651,4.06e-05,7.5316086,2.3252734,0.986575,"AT4G17390","60S ribosomal protein L15-2","GO:0002181; GO:0005730; GO:0005737; GO:0005829; GO:0022625; GO:0003723; GO:0003729; GO:0003735","03010",15191632,1,"LUCA","ARATH27666","UC"
"3833","AT4G17460","245362_at",0.000975,7.2e-05,-6.9873708,1.7120295,-1.0294825,"HAT1","homeobox-leucine zipper protein HAT1","GO:0003006; GO:0006355; GO:0010582; GO:0048467; GO:0048507; GO:0080127; GO:0005634; GO:0003700; GO:0005515; GO:0043565; GO:0043621",NA,15191643,8,"Magnoliopsida","ARATH27677","MC"
"3834","AT4G17483","245423_at",0.0151,0.00303,-4.0489572,-2.2731862,-0.4069975,"AT4G17483","putative palmitoyl-(protein) hydrolase","GO:0009507; GO:0043231; GO:0016790; GO:0098599","00062; 01100",15191650,2,"Eukaryota","ARATH27684","UC"
"3835","AT4G17486","245308_at",0.0173,0.00363,3.9273869,-2.463418,0.5436725,"AT4G17486","PPPDE putative thiol peptidase-like protein","GO:0016579; GO:0070646; GO:0009507; GO:0101005",NA,15191652,5,"Embryophyta","ARATH27686","MC"
"3836","AT4G17550","245427_at",4.93e-05,6.49e-07,-12.5573341,6.6910358,-1.6339375,"AT4G17550","glycerol-3-phosphate permease 4","GO:0055062; GO:0005774; GO:0009507; GO:0022857",NA,15191661,2,"Eukaryota","ARATH27695","UC"
"3837","AT4G17560","245357_at",0.000633,3.9e-05,-7.5699206,2.3671496,-1.2274375,"AT4G17560","50S ribosomal protein L19-1","GO:0006412; GO:0005829; GO:0009507; GO:0009570; GO:0009941; GO:0003735",NA,15191662,9,"Mesangiospermae","ARATH27696","MC"
"3838","AT4G17570","245428_at",0.0126,0.00241,-4.2047166,-2.0320875,-0.5156425,"GATA26","GATA transcription factor 26","GO:0006355; GO:0005634; GO:0003700; GO:0008270; GO:0043565",NA,15191665,5,"Embryophyta","ARATH27699","MC"
"3839","AT4G17600","245354_at",0.00156,0.000143,-6.3763226,0.9803299,-1.30912,"LIL3:1","light-harvesting-like protein Lil3:1","GO:0006355; GO:1902326; GO:1904964; GO:1904966; GO:0005829; GO:0009507; GO:0009535; GO:0042651; GO:0003700; GO:0005515; GO:0019899; GO:0042802; GO:0043495",NA,15191671,13,"Brassicaceae","ARATH27705","MC"
"3840","AT4G17610","245404_at",0.027,0.00648,3.5475417,-3.0681603,0.46111,"AT4G17610","tRNA/rRNA methyltransferase (SpoU) family protein","GO:0001510; GO:0030488; GO:0009507; GO:0016423",NA,15191672,4,"Streptophyta","ARATH27706","MC"
"3841","AT4G17615","245251_at",0.0155,0.00314,4.0252756,-2.3101051,0.5423125,"CBL1","calcineurin B-like protein 1","GO:0006970; GO:0009409; GO:0009414; GO:0009651; GO:0009738; GO:0009860; GO:0010118; GO:0019722; GO:0005737; GO:0005829; GO:0005886; GO:0090406; GO:0005509; GO:0005515; GO:0019900","04650",15191675,2,"Eukaryota","ARATH27709","UC"
"3842","AT4G17660","245375_at",0.0237,0.00545,3.6592395,-2.8888382,0.35065,"AT4G17660","protein kinase family protein","GO:0016310; GO:0005829",NA,15191685,10,"Pentapetalae","ARATH27719","MC"
"3843","AT4G17740","245263_at",0.000814,5.55e-05,-7.2299378,1.9896604,-0.6836775,"AT4G17740","carboxyl-terminal-processing peptidase 2","GO:0005576; GO:0005739; GO:0009543; GO:0009579; GO:0031977; GO:0004175",NA,15191700,2,"Eukaryota","ARATH27734","UC"
"3844","AT4G17800","245382_at",0.0375,0.00986,3.2780831,-3.5048437,0.9168725,"AT4G17800","putative AT-hook DNA-binding family protein","GO:0005634; GO:0005737; GO:0003680; GO:0003700",NA,15191709,8,"Magnoliopsida","ARATH27743","MC"
"3845","AT4G17840","254691_at",0.00251,0.000275,-5.8252811,0.2784995,-1.1011975,"AT4G17840","hypothetical protein","GO:0071586; GO:0009507; GO:0004197",NA,15191714,4,"Streptophyta","ARATH27748","MC"
"3846","AT4G17880","254693_at",0.00851,0.00144,-4.5654258,-1.4858928,-1.2652625,"AT4G17880","transcription factor MYC4","GO:0006355; GO:0006952; GO:0009718; GO:0010374; GO:0045893; GO:2000652; GO:0005634; GO:0003700; GO:0005515; GO:0043425; GO:0046983",NA,15191718,7,"Spermatophyta","ARATH27752","MC"
"3847","AT4G17970","254697_at",0.0118,0.00223,-4.2581632,-1.950067,-0.4254075,"ALMT12","aluminum-activated, malate transporter 12","GO:0010118; GO:0015743; GO:0009705; GO:0012505; GO:0008509",NA,15191733,7,"Spermatophyta","ARATH27767","MC"
"3848","AT4G17980","254698_at",0.000762,5.03e-05,7.325142,2.0967158,1.1017825,"NAC071","NAC domain containing protein 71","GO:0006355; GO:0051301; GO:0071365; GO:0005634; GO:0003700; GO:0043565",NA,15191735,10,"Pentapetalae","ARATH27769","MC"
"3849","AT4G18010","254707_at",0.0266,0.00635,-3.560309,-3.047607,-0.53073,"5PTASE2","Type I inositol-1,4,5-trisphosphate 5-phosphatase 2","GO:0009737; GO:0009845; GO:0032957; GO:0046855; GO:0046856; GO:0090351; GO:0005737; GO:0004439; GO:0004445; GO:0034485; GO:0052658; GO:0052659",NA,15191738,8,"Magnoliopsida","ARATH27772","MC"
