ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
260131_at,4.50E-01,2.59E-01,1.207704,-6.6436934,0.1123275,AT1G66310,FBD-associated F-box protein
252620_at,4.50E-01,2.59E-01,-1.2073868,-6.6440577,-0.0994975,AT3G45250,pseudo
255514_s_at,4.50E-01,2.59E-01,-1.2073764,-6.6440697,-0.178135,AGL78,protein AGAMOUS-LIKE 78
248063_at,4.51E-01,2.59E-01,1.2067099,-6.6448349,0.1682475,AT5G55550,RNA recognition motif-containing protein
261684_at,4.51E-01,2.59E-01,1.2066377,-6.6449178,1.0944025,AT1G47400,hypothetical protein
259946_at,4.51E-01,2.59E-01,-1.2066018,-6.6449591,-0.1032,AT1G71450,ethylene-responsive transcription factor ERF021
263233_at,4.51E-01,2.59E-01,1.2065023,-6.6450733,0.135155,AT1G05577,hypothetical protein
254956_at,4.51E-01,2.59E-01,1.2057178,-6.6459736,0.102385,AT4G10850,bidirectional sugar transporter SWEET7
266417_at,4.51E-01,2.59E-01,-1.2056608,-6.6460389,-0.1440075,AT2G38550,transmembrane protein 14C
256684_at,4.51E-01,2.60E-01,-1.2053569,-6.6463876,-0.1197525,AT3G32040,geranylgeranyl pyrophosphate synthase 12
248020_at,4.51E-01,2.60E-01,1.2053267,-6.6464222,0.116495,AT5G56490,"D-arabinono-1,4-lactone oxidase family protein"
263615_at,4.51E-01,2.60E-01,1.2053045,-6.6464477,0.11364,MYB100,putative transcription factor MYB100
251511_at,4.51E-01,2.60E-01,-1.2052765,-6.6464798,-0.1652225,AT3G59180,RNI-like/FBD-like domain-containing protein
253600_at,4.52E-01,2.60E-01,1.2048118,-6.6470127,0.1480675,scpl29,serine carboxypeptidase-like 29
247579_at,4.52E-01,2.60E-01,-1.2044697,-6.647405,-0.1145,CYP89A3,"cytochrome P450, family 89, subfamily A, polypeptide 3"
257880_at,4.52E-01,2.60E-01,-1.2043443,-6.6475487,-0.22565,AAE7,Acetate/butyrate--CoA ligase AAE7
255526_at,4.52E-01,2.60E-01,1.2043335,-6.6475611,0.2618875,SEC15B,exocyst complex component sec15B
258425_at,4.52E-01,2.60E-01,-1.2033521,-6.6486858,-0.264425,AT3G16760,tetratricopeptide repeat domain-containing protein
264943_at,4.52E-01,2.60E-01,-1.2033132,-6.6487304,-0.131515,AT1G76910,hypothetical protein
246488_at,4.52E-01,2.60E-01,-1.2031688,-6.6488958,-0.466895,AT5G16010,3-oxo-5-alpha-steroid 4-dehydrogenase family protein
246304_at,4.52E-01,2.60E-01,1.2028865,-6.6492192,0.45008,ACX4,acyl-coenzyme A oxidase 4
257685_at,4.53E-01,2.61E-01,-1.2025861,-6.6495633,-0.15213,MEF22,mitochondrial editing factor 22
263062_at,4.53E-01,2.61E-01,-1.2024098,-6.6497651,-0.1140925,AT2G18180,Sec14p-like phosphatidylinositol transfer family protein
264398_at,4.53E-01,2.61E-01,1.2021141,-6.6501037,0.11436,AT1G61730,DNA-binding storekeeper protein-related transcriptional regulator
255574_at,4.53E-01,2.61E-01,-1.2020436,-6.6501845,-0.15555,CBL5,calcineurin B-like protein 5
260525_at,4.53E-01,2.61E-01,1.2020377,-6.6501912,0.164265,AT2G47250,putative pre-mRNA-splicing factor ATP-dependent RNA helicase
254315_at,4.53E-01,2.61E-01,-1.2020015,-6.6502327,-0.137235,,
259676_at,4.53E-01,2.61E-01,1.2017827,-6.6504831,0.08908,AT1G77730,Pleckstrin homology (PH) domain-containing protein
262690_at,4.53E-01,2.61E-01,-1.2015727,-6.6507235,-0.1868075,AT1G62720,pentatricopeptide repeat-containing protein
255376_x_at,4.53E-01,2.61E-01,-1.2015078,-6.6507978,-0.31639,AT4G03790,pseudo
247460_at,4.53E-01,2.61E-01,-1.2013852,-6.6509381,-0.149315,OXA1,mitochondrial inner membrane protein OXA1
254535_at,4.53E-01,2.61E-01,-1.2011916,-6.6511596,-0.18026,AK-HSDH II,bifunctional aspartokinase/homoserine dehydrogenase 2
251580_at,4.53E-01,2.61E-01,1.2011878,-6.6511639,0.101385,AT3G58450,adenine nucleotide alpha hydrolases-like superfamily protein
257696_at,4.53E-01,2.61E-01,-1.2011711,-6.651183,-0.0925875,AGC1.5,putative serine/threonine kinase
256561_s_at,4.53E-01,2.61E-01,1.200985,-6.651396,0.112375,AT3G31330,pseudo
266924_at,4.53E-01,2.61E-01,-1.2009242,-6.6514656,-0.212905,AT2G45730,eukaryotic initiation factor 3 gamma subunit family protein
251602_at,4.53E-01,2.61E-01,-1.2007728,-6.6516388,-0.1444775,AT3G57785,hypothetical protein
266471_at,4.53E-01,2.61E-01,1.2007422,-6.6516738,0.138815,AT2G31060,elongation factor family protein
258819_at,4.53E-01,2.61E-01,-1.2006072,-6.6518282,-0.387325,AT3G04590,AT hook motif DNA-binding family protein
257695_at,4.54E-01,2.61E-01,1.2001616,-6.6523378,0.1149,HUA1,floral homeotic protein HUA1
253170_at,4.54E-01,2.62E-01,-1.1998761,-6.6526642,-0.1662725,AT4G35130,pentatricopeptide repeat-containing protein
265257_at,4.54E-01,2.62E-01,1.1998131,-6.6527363,0.1843025,AT2G20420,Succinyl-CoA ligase [GDP-forming] subunit beta
261029_at,4.54E-01,2.62E-01,-1.1995661,-6.6530187,-0.1657675,AT1G17330,Metal-dependent phosphohydrolase
249534_at,4.54E-01,2.62E-01,-1.1994037,-6.6532043,-0.1037325,bZIP43,basic leucine-zipper 43
258112_at,4.54E-01,2.62E-01,-1.1991511,-6.653493,-0.10073,CYP72A10,"cytochrome P450, family 72, subfamily A, polypeptide 10"
259812_at,4.54E-01,2.62E-01,-1.1991068,-6.6535436,-0.2297025,AT1G49840,hypothetical protein
254058_at,4.54E-01,2.62E-01,1.1990829,-6.6535709,0.175645,AT4G25210,DNA-binding storekeeper protein-related transcriptional regulator
252615_at,4.54E-01,2.62E-01,1.1988722,-6.6538118,0.2443425,AT3G45230,arabinoxylan pectin
245206_at,4.54E-01,2.62E-01,1.198869,-6.6538154,0.1143575,DGS1,dgd1 suppressor 1
249229_at,4.54E-01,2.62E-01,-1.1987504,-6.6539509,-0.1589225,AT5G42090,lung seven transmembrane receptor family protein
245672_at,4.54E-01,2.62E-01,-1.1986897,-6.6540202,-0.10899,AT1G56710,pectin lyase-like protein
252547_at,4.54E-01,2.62E-01,-1.1985456,-6.6541849,-0.1025975,AT3G45840,Cysteine/Histidine-rich C1 domain family protein
254619_at,4.54E-01,2.62E-01,-1.1985096,-6.654226,-0.132625,MYB98,transcription factor MYB98
267559_at,4.54E-01,2.62E-01,-1.1985021,-6.6542345,-0.45213,CYP76C2,cytochrome P450 76C2
267449_at,4.54E-01,2.62E-01,-1.1983299,-6.6544312,-0.12265,AT2G33690,"Late embryogenesis abundant protein, group 6"
265714_at,4.54E-01,2.62E-01,1.1983076,-6.6544567,0.1048525,UPS4,ureide permease 4
261862_at,4.54E-01,2.62E-01,1.1978674,-6.6549595,0.10807,AT1G50410,SNF2 and helicase domain-containing protein
264541_at,4.54E-01,2.62E-01,-1.1978428,-6.6549876,-0.1121375,AT1G55660,"FBD, F-box and leucine rich repeat domain-containing protein"
246240_at,4.54E-01,2.62E-01,1.1978172,-6.6550168,0.08436,AT4G37130,hydroxyproline-rich glycoprotein family protein
254627_at,4.54E-01,2.62E-01,-1.1976677,-6.6551875,-0.093415,AT4G18395,hypothetical protein
266016_at,4.55E-01,2.62E-01,1.1974518,-6.6554341,0.2606425,AT2G18670,RING-H2 finger protein ATL56
256900_at,4.55E-01,2.62E-01,1.1973643,-6.6555339,0.127665,AT3G24670,probable pectate lyase 10
264549_at,4.55E-01,2.62E-01,1.1973287,-6.6555745,0.26892,AT1G09440,protein kinase family protein
245625_at,4.55E-01,2.63E-01,-1.1970692,-6.6558708,-0.316935,AT4G14160,sec23/sec24-like transport protein
263802_at,4.55E-01,2.63E-01,-1.1969425,-6.6560155,-0.1336325,AT2G40430,hypothetical protein
245975_at,4.55E-01,2.63E-01,-1.196179,-6.6568866,-0.1547425,AT5G13070,MSF1-like protein
248838_at,4.55E-01,2.63E-01,-1.1960164,-6.6570721,-0.130415,BOU,mitochondrial carnitine/acylcarnitine carrier-like protein
256987_at,4.55E-01,2.63E-01,-1.1959239,-6.6571776,-0.11934,AT3G28560,BCS1 AAA-type ATPase
246447_at,4.55E-01,2.63E-01,1.195918,-6.6571844,0.2340975,DOT2,SART-1 family protein DOT2
264922_s_at,4.55E-01,2.63E-01,-1.1956747,-6.6574619,-0.154415,AT1G60900///AT1G60830,Splicing factor U2af large subunit B///RNA recognition motif-containing protein
254560_at,4.56E-01,2.63E-01,-1.1954718,-6.6576933,-0.32829,AT4G19110,conserved peptide upstream open reading frame 25
263474_at,4.56E-01,2.63E-01,1.195416,-6.6577569,0.1466875,AT2G31725,hypothetical protein
245822_at,4.56E-01,2.63E-01,-1.1950862,-6.6581329,-0.20629,DCP5,protein decapping 5
260509_at,4.56E-01,2.63E-01,-1.1950365,-6.6581896,-0.1228825,NRAMP2,metal transporter NRAMP2
254525_at,4.56E-01,2.63E-01,-1.1949737,-6.6582612,-0.1345375,AT4G19580,DNAJ heat shock N-terminal domain-containing protein
267156_at,4.56E-01,2.63E-01,-1.1948418,-6.6584115,-0.172985,AT2G37610,hypothetical protein
265213_at,4.56E-01,2.63E-01,-1.1947454,-6.6585214,-0.0951625,AT1G05020,clathrin coat assembly protein AP180
256186_at,4.56E-01,2.63E-01,1.1946917,-6.6585826,0.324825,4CL1,4-coumarate--CoA ligase 1
264886_at,4.56E-01,2.63E-01,-1.1946464,-6.6586342,-0.42259,TPS04,terpene synthase 04
259782_at,4.56E-01,2.63E-01,-1.1945961,-6.6586915,-0.0863175,AT1G29680,hypothetical protein
259355_at,4.56E-01,2.63E-01,-1.1945836,-6.6587058,-0.094105,MEF19,mitochondrial editing factor 19
260952_at,4.56E-01,2.64E-01,-1.1944377,-6.6588721,-0.1326125,AT1G06140,mitochondrial editing factor 3
256271_at,4.56E-01,2.64E-01,1.1941372,-6.6592145,0.1003,AT3G12140,Emsy N Terminus and plant Tudor-like domain-containing protein
261035_at,4.56E-01,2.64E-01,1.1940072,-6.6593627,0.147595,AT1G17390,pseudo
253273_at,4.56E-01,2.64E-01,-1.1939561,-6.6594209,-0.154575,AT4G34180,cyclase family protein
AFFX-r2-At-Ubq-3_x_at,4.56E-01,2.64E-01,-1.1936056,-6.6598201,-0.1276,,
262989_at,4.56E-01,2.64E-01,-1.1935304,-6.6599058,-0.108635,INO,axial regulator YABBY 4
255963_at,4.56E-01,2.64E-01,-1.1934777,-6.6599658,-0.104875,MBD8,methyl-CPG-binding domain-containing protein
248312_at,4.56E-01,2.64E-01,-1.1930615,-6.6604398,-0.1973525,AT5G52580,RabGAP/TBC domain-containing protein
245931_at,4.57E-01,2.64E-01,-1.1928603,-6.6606689,-0.12704,AT5G09280,pectate lyase
244916_at,4.57E-01,2.64E-01,-1.1927477,-6.6607971,-0.1164825,ArthMp077,hypothetical protein
247092_at,4.57E-01,2.64E-01,1.1927229,-6.6608253,0.10043,FOLT1,folate transporter 1
245422_at,4.57E-01,2.64E-01,1.1926529,-6.660905,1.357985,AT4G17470,putative palmitoyl-protein thioesterase
262431_at,4.57E-01,2.64E-01,1.1925462,-6.6610264,0.107165,AT1G47540,defensin-like protein 192
250828_at,4.57E-01,2.64E-01,-1.192133,-6.6614968,-0.5666225,AT5G05250,hypothetical protein
265390_at,4.57E-01,2.64E-01,1.1920792,-6.6615579,0.138275,AT2G20820,hypothetical protein
247057_at,4.57E-01,2.65E-01,-1.1917551,-6.6619267,-0.46628,AT5G66770,GRAS family transcription factor
260738_at,4.57E-01,2.65E-01,-1.1916858,-6.6620057,-0.1208225,AT1G14990,hypothetical protein
247015_at,4.57E-01,2.65E-01,-1.1915473,-6.6621632,-0.1261525,AT5G66960,Prolyl oligopeptidase family protein
250103_at,4.57E-01,2.65E-01,1.1914359,-6.6622899,0.4361925,MYB43,myb domain protein 43
256992_at,4.57E-01,2.65E-01,-1.1913275,-6.6624132,-0.119375,AT3G28630,hypothetical protein
260208_s_at,4.57E-01,2.65E-01,-1.1913261,-6.6624148,-0.3655875,AT1G70680///AT1G70670,Caleosin-related family protein///probable peroxygenase 4
258801_at,4.57E-01,2.65E-01,1.1912581,-6.6624922,0.173905,AT3G04560,hypothetical protein
247896_at,4.57E-01,2.65E-01,1.1907445,-6.6630762,0.1390375,AT5G57950,26S proteasome non-ATPase regulatory subunit 9
267151_at,4.57E-01,2.65E-01,1.1907082,-6.6631175,0.16297,ASP1,aspartate aminotransferase 1
254033_at,4.57E-01,2.65E-01,-1.1906282,-6.6632085,-0.1368075,VATG3,V-type proton ATPase subunit G3
249766_at,4.58E-01,2.65E-01,1.1900677,-6.6638457,0.1222525,AT5G24070,probable peroxidase 61
262943_at,4.58E-01,2.65E-01,-1.1896481,-6.6643226,-0.129235,AT1G79470,inosine-5'-monophosphate dehydrogenase
245437_at,4.58E-01,2.65E-01,1.1893753,-6.6646325,0.146095,AT4G16630,DEAD-box ATP-dependent RNA helicase 28
260805_at,4.58E-01,2.65E-01,-1.1893002,-6.6647178,-0.1401525,GSTU23,glutathione S-transferase TAU 23
265237_s_at,4.58E-01,2.65E-01,-1.1892943,-6.6647246,-0.150465,ArthMp039,hypothetical protein
266219_at,4.58E-01,2.65E-01,-1.189278,-6.6647431,-0.186015,emb1997,aminodeoxychorismate synthase
262616_at,4.58E-01,2.65E-01,-1.1892141,-6.6648156,-0.263275,AT1G06620,2-oxoglutarate-dependent dioxygenase-like protein
251235_at,4.58E-01,2.66E-01,1.1889947,-6.6650649,0.283755,AT3G62860,alpha/beta-Hydrolases superfamily protein
264117_at,4.58E-01,2.66E-01,1.1887938,-6.665293,0.09173,AT2G31210,transcription factor bHLH91
248188_at,4.58E-01,2.66E-01,-1.1887031,-6.6653961,-0.08547,HSFA9,heat stress transcription factor A-9
247317_at,4.58E-01,2.66E-01,1.1885425,-6.6655784,0.149295,NAC103,NAC domain containing protein 103
249281_at,4.58E-01,2.66E-01,1.1884774,-6.6656524,0.1707025,AT5G41940///AT2G36460,RabGAP/TBC domain-containing protein///fructose-bisphosphate aldolase 6
265129_at,4.58E-01,2.66E-01,-1.1882812,-6.6658752,-0.1473425,SUF4,protein SUPPRESSOR of FRI 4
252813_at,4.59E-01,2.66E-01,1.1881863,-6.6659829,0.237075,AT3G42500,pseudo
264159_at,4.59E-01,2.66E-01,1.1881381,-6.6660376,0.15449,AT1G65270,hypothetical protein
258959_at,4.59E-01,2.66E-01,1.1879544,-6.6662461,0.179,CAT7,cationic amino acid transporter 7
254637_at,4.59E-01,2.66E-01,1.1878669,-6.6663454,0.1932825,AT4G18720,transcription factor IIS protein
248952_at,4.59E-01,2.66E-01,-1.1877065,-6.6665276,-0.298925,AT5G45410,hypothetical protein
246174_s_at,4.59E-01,2.66E-01,1.186774,-6.6675856,0.1098775,AT5G28380///AT5G28340,pentatricopeptide repeat-containing protein///pentatricopeptide repeat-containing protein
256362_at,4.59E-01,2.66E-01,-1.1867699,-6.6675902,-0.1086725,AT1G66450,cysteine/histidine-rich C1 domain-containing protein
255634_at,4.59E-01,2.67E-01,-1.1864312,-6.6679745,-0.12904,FRI,FRIGIDA-like protein
257235_at,4.59E-01,2.67E-01,1.1863204,-6.6681,0.160025,RABA1g,RAB GTPase-like protein A1G
263602_at,4.59E-01,2.67E-01,1.1862254,-6.6682078,0.1628775,AT2G16360,40S ribosomal protein S25-1
254744_at,4.59E-01,2.67E-01,1.186214,-6.6682207,0.1261675,MEE55,protein MATERNAL EFFECT EMBRYO ARREST 55
252811_at,4.59E-01,2.67E-01,-1.1862041,-6.6682319,-0.1294375,AT3G42460,pseudo
258813_at,4.59E-01,2.67E-01,1.1861769,-6.6682628,0.2234475,NAC046,NAC domain containing protein 46
248205_at,4.60E-01,2.67E-01,-1.1855981,-6.668919,-0.29475,AT5G54300,hypothetical protein
261912_s_at,4.60E-01,2.67E-01,-1.1855887,-6.6689296,-0.1048825,AT1G66060///AT1G66000,hypothetical protein///hypothetical protein
262550_at,4.60E-01,2.67E-01,1.1853218,-6.6692321,0.10163,AT1G31310,hydroxyproline-rich glycoprotein-like protein
262408_at,4.60E-01,2.67E-01,-1.1851909,-6.6693805,-0.2891625,AT1G34750,putative protein phosphatase 2C 10
257336_at,4.60E-01,2.67E-01,-1.1851361,-6.6694426,-0.141335,ArthMp112,hypothetical protein
251488_at,4.60E-01,2.67E-01,1.1851113,-6.6694707,0.189895,AT3G59440,calmodulin-like protein 4
265788_at,4.60E-01,2.67E-01,1.1849026,-6.6697072,0.1407975,IAA32,auxin-responsive protein IAA32
256484_at,4.60E-01,2.67E-01,1.1844557,-6.6702135,0.1092725,AT1G31430,pentatricopeptide repeat-containing protein
266616_at,4.60E-01,2.67E-01,1.18445,-6.6702199,0.1560625,CDC6,cell division control 6
250775_at,4.60E-01,2.67E-01,1.1844362,-6.6702355,0.2139875,AT5G05460,beta-endo-N-acetyglucosaminidase
263415_at,4.60E-01,2.67E-01,1.1844178,-6.6702564,0.13951,EMB2762,protein NUCLEOLAR COMPLEX ASSOCIATED 4
244946_at,4.60E-01,2.67E-01,-1.1843865,-6.6702919,-0.178025,,
267582_at,4.60E-01,2.67E-01,1.1843211,-6.6703659,0.1033225,AT2G41970,putative protein kinase
251043_s_at,4.60E-01,2.67E-01,1.1842588,-6.6704365,0.130005,AT5G02330///AT5G02340,cysteine/histidine-rich C1 domain-containing protein///cysteine/histidine-rich C1 domain-containing protein
265084_at,4.60E-01,2.67E-01,1.1840728,-6.6706471,0.1215975,SOM,CCCH-type zinc finger protein SOMNUS
254780_s_at,4.60E-01,2.67E-01,-1.1840677,-6.6706529,-0.1595775,AT4G12770,auxilin-related protein 2
255705_at,4.60E-01,2.67E-01,1.1839949,-6.6707353,0.18999,AT4G00160,F-box/FBD/LRR-repeat protein
248095_at,4.60E-01,2.68E-01,1.1837825,-6.6709759,0.18371,MAP65-1,microtubule-associated protein 65-1
255519_at,4.60E-01,2.68E-01,-1.1835811,-6.671204,-0.0967,AT4G02310,putative F-box/kelch-repeat protein
254800_at,4.61E-01,2.68E-01,-1.1832405,-6.6715895,-0.126155,AT4G13070,RNA-binding CRS1 / YhbY (CRM) domain protein
248877_at,4.61E-01,2.68E-01,-1.1827207,-6.6721778,-0.1201525,AT5G46140,hypothetical protein
259272_at,4.61E-01,2.68E-01,1.1825661,-6.6723527,0.90619,AT3G01290,SPFH/Band 7/PHB domain-containing membrane-associated protein
262851_at,4.61E-01,2.68E-01,-1.1824955,-6.6724326,-0.178145,AT1G20920,DEAD Box RNA Helicase RCF1
244947_at,4.61E-01,2.68E-01,1.1824784,-6.6724519,0.1114975,ArthMp012,hypothetical protein
256181_at,4.61E-01,2.68E-01,-1.1822995,-6.6726543,-0.139925,AT1G51820,putative LRR receptor-like serine/threonine protein kinase
257797_at,4.61E-01,2.68E-01,1.1822026,-6.6727639,0.19908,AT3G15940,UDP-glycosyltransferase-like protein
249352_at,4.61E-01,2.68E-01,1.1820168,-6.6729741,0.163855,MYB22,putative transcription factor MYB22
257838_at,4.61E-01,2.68E-01,1.1815658,-6.6734841,0.1445325,AT3G25210,pentatricopeptide repeat-containing protein
252370_at,4.62E-01,2.68E-01,1.1812241,-6.6738704,0.1381125,AT3G48600,SWIB complex BAF60b domain-containing protein
258270_at,4.62E-01,2.69E-01,-1.1808969,-6.6742402,-0.1753375,AT3G15650,alpha/beta-Hydrolases superfamily protein
261444_at,4.62E-01,2.69E-01,-1.1807547,-6.6744011,-0.1229825,SYP61,syntaxin-61
259020_at,4.62E-01,2.69E-01,-1.1804006,-6.6748012,-0.2220825,AT3G07470,hypothetical protein
265356_at,4.62E-01,2.69E-01,-1.1803465,-6.6748623,-0.15532,AT2G16595,"translocon-associated protein (TRAP), alpha subunit"
265180_at,4.62E-01,2.69E-01,-1.1803108,-6.6749026,-0.1165325,AT1G23590,hypothetical protein
260833_at,4.62E-01,2.69E-01,1.1800832,-6.6751597,0.168275,PLA-I{gamma}1,phospholipase A1-Igamma1
266378_at,4.62E-01,2.69E-01,-1.1799952,-6.6752591,-0.0974,AT2G14700,hypothetical protein
255983_at,4.62E-01,2.69E-01,1.1799627,-6.6752958,0.18544,MES14,methyl esterase 14
259505_at,4.62E-01,2.69E-01,1.1798126,-6.6754655,0.095605,AT1G15810,"S15/NS1, RNA-binding protein"
247077_at,4.62E-01,2.69E-01,-1.1796978,-6.6755951,-0.24793,AT5G66420,hypothetical protein
255535_at,4.62E-01,2.69E-01,-1.1796046,-6.6757004,-0.09849,AT4G01790,ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein
252046_at,4.62E-01,2.69E-01,1.1795775,-6.6757309,0.10311,AT3G52460,hydroxyproline-rich glycoprotein family protein
262012_s_at,4.62E-01,2.69E-01,-1.1795373,-6.6757763,-0.149475,AT1G35630///AT1G35625,protease-associated and C3HC4-type RING finger domain-containing protein///RING/U-box domain-containing protein
257480_at,4.62E-01,2.69E-01,1.1794946,-6.6758246,0.1726025,AT1G15640,hypothetical protein
249477_s_at,4.62E-01,2.69E-01,1.1794789,-6.6758423,0.10457,AT5G38940///AT5G38930,germin-like protein subfamily 1 member 11///germin-like protein subfamily 1 member 10
263548_at,4.62E-01,2.69E-01,-1.1794628,-6.6758605,-0.43995,CCR2,glycine-rich RNA-binding protein 7
266667_at,4.62E-01,2.69E-01,1.1793582,-6.6759786,0.1431725,AT2G29770,F-box/LRR-repeat/kelch-repeat protein
261604_at,4.62E-01,2.69E-01,-1.1792879,-6.676058,-0.123785,AT1G49590,zinc-finger and ocre domain-containing protein 1
263172_at,4.62E-01,2.69E-01,1.1792341,-6.6761187,0.13361,CID3,ctc-interacting domain 3 protein
259461_at,4.62E-01,2.69E-01,1.1792189,-6.6761359,0.102325,AT1G18900,pentatricopeptide repeat-containing protein
251585_at,4.62E-01,2.69E-01,-1.1790604,-6.6763149,-0.1445625,AT3G58630,sequence-specific DNA binding transcription factor
263575_at,4.63E-01,2.70E-01,-1.1784722,-6.6769788,-0.104235,AT2G17070,hypothetical protein
261857_at,4.63E-01,2.70E-01,1.1783072,-6.677165,0.1392525,AT1G50620,RING/FYVE/PHD zinc finger-containing protein
265875_at,4.63E-01,2.70E-01,-1.1781521,-6.67734,-0.15371,AT2G01690,VAC 14-like protein
261856_at,4.63E-01,2.70E-01,1.17809,-6.6774101,0.1177225,AT1G50530,hypothetical protein
261606_at,4.63E-01,2.70E-01,-1.1777245,-6.6778224,-0.456815,AT1G49570,peroxidase
262842_at,4.63E-01,2.70E-01,-1.1776912,-6.67786,-0.1654425,XTH28,probable xyloglucan endotransglucosylase/hydrolase protein 28
264978_at,4.63E-01,2.70E-01,1.1776764,-6.6778768,0.2117525,AT1G27120,"putative beta-1,3-galactosyltransferase 17"
257282_at,4.63E-01,2.70E-01,1.177537,-6.678034,0.14964,AT3G29732,pseudo
266422_at,4.63E-01,2.70E-01,1.1773808,-6.6782101,0.142145,GAUT7,"alpha-1,4-galacturonosyltransferase"
265156_at,4.63E-01,2.70E-01,1.1768225,-6.6788397,0.1638325,AT1G31000,F-box and associated interaction domain-containing protein
258984_at,4.63E-01,2.70E-01,-1.1768141,-6.6788491,-0.512895,ATERDJ3A,J domain protein ATERDJ3A
253907_at,4.63E-01,2.70E-01,1.1765455,-6.679152,0.1237575,AT4G27250,Rossmann-fold NAD(P)-binding domain-containing protein
264996_at,4.63E-01,2.70E-01,1.1764695,-6.6792376,0.19723,LINC1,protein little nuclei1
259266_at,4.63E-01,2.70E-01,1.1764141,-6.6793001,0.113025,AT3G01240,hypothetical protein
246328_at,4.63E-01,2.70E-01,1.1763998,-6.6793162,0.1146925,AT3G43590,zinc knuckle (CCHC-type) family protein
249179_at,4.64E-01,2.70E-01,-1.1758972,-6.6798826,-0.1370175,AT5G42955,hypothetical protein
254838_at,4.64E-01,2.71E-01,1.175844,-6.6799426,0.10999,AT4G12380,hypothetical protein
246392_at,4.64E-01,2.71E-01,1.1756635,-6.6801459,0.098965,CPuORF45///AT1G58120,conserved peptide upstream open reading frame 45///hypothetical protein
253520_at,4.64E-01,2.71E-01,-1.1753824,-6.6804626,-0.2569025,AT4G31410,hypothetical protein
246617_at,4.64E-01,2.71E-01,-1.175235,-6.6806286,-0.1184975,AT5G36270,pseudo
260862_at,4.64E-01,2.71E-01,-1.1752317,-6.6806323,-0.4303175,SEU,SEUSS transcriptional co-regulator
