"","oma_id","level","level_name","araID","gene_id"
"14743",15190903,8,"Magnoliopsida","ARATH26937","AT4G13580"
"14744",15190904,5,"Embryophyta","ARATH26938","AT4G13590"
"14745",15190906,10,"Pentapetalae","ARATH26940","AT4G13600"
"14746",15190907,3,"Viridiplantae","ARATH26941","AT4G13610"
"14747",15190908,3,"Viridiplantae","ARATH26942","AT4G13615"
"14748",15190909,10,"Pentapetalae","ARATH26943","AT4G13620"
"14749",15190910,8,"Magnoliopsida","ARATH26944","AT4G13630"
"14750",15190912,5,"Embryophyta","ARATH26946","AT4G13640"
"14751",15190913,7,"Spermatophyta","ARATH26947","AT4G13650"
"14752",15190914,2,"Eukaryota","ARATH26948","AT4G13660"
"14753",15190915,5,"Embryophyta","ARATH26949","AT4G13670"
"14754",15190918,13,"Brassicaceae","ARATH26952","AT4G13680"
"14755",15190919,10,"Pentapetalae","ARATH26953","AT4G13690"
"14756",15190920,3,"Viridiplantae","ARATH26954","AT4G13700"
"14757",15190923,5,"Embryophyta","ARATH26957","AT4G13710"
"14758",15190925,1,"LUCA","ARATH26959","AT4G13720"
"14759",15190926,2,"Eukaryota","ARATH26960","AT4G13730"
"14760",15190929,5,"Embryophyta","ARATH26963","AT4G13750"
"14761",15190930,10,"Pentapetalae","ARATH26964","AT4G13760"
"14762",15190931,2,"Eukaryota","ARATH26965","AT4G13770"
"14763",15190932,2,"Eukaryota","ARATH26966","AT4G13780"
"14764",15190933,10,"Pentapetalae","ARATH26967","AT4G13790"
"14765",15190935,2,"Eukaryota","ARATH26969","AT4G13800"
"14766",15190942,5,"Embryophyta","ARATH26976","AT4G13830"
"14767",15190944,7,"Spermatophyta","ARATH26978","AT4G13840"
"14768",15190945,6,"Tracheophyta","ARATH26979","AT4G13850"
"14769",15190949,2,"Eukaryota","ARATH26983","AT4G13860"
"14770",15190951,6,"Tracheophyta","ARATH26985","AT4G13870"
"14771",15190955,1,"LUCA","ARATH26989","AT4G13890"
"14772",15190958,1,"LUCA","ARATH26992","AT4G13930"
"14773",15190960,1,"LUCA","ARATH26994","AT4G13940"
"14774",15190963,13,"Brassicaceae","ARATH26997","AT4G13950"
"14775",15190964,14,"Arabidopsis","ARATH26998","AT4G13955"
"14776",15190968,14,"Arabidopsis","ARATH27002","AT4G13968"
"14777",15190969,5,"Embryophyta","ARATH27003","AT4G13970"
"14778",15190971,8,"Magnoliopsida","ARATH27005","AT4G13980"
"14779",15190973,10,"Pentapetalae","ARATH27007","AT4G13990"
"14780",15190975,2,"Eukaryota","ARATH27009","AT4G14000"
"14781",15190976,10,"Pentapetalae","ARATH27010","AT4G14010"
"14782",15190977,13,"Brassicaceae","ARATH27011","AT4G14020"
"14783",15190978,1,"LUCA","ARATH27012","AT4G14030"
"14784",15190982,13,"Brassicaceae","ARATH27016","AT4G14060"
"14785",15190983,2,"Eukaryota","ARATH27017","AT4G14070"
"14786",15190984,6,"Tracheophyta","ARATH27018","AT4G14080"
"14787",15190985,2,"Eukaryota","ARATH27019","AT4G14100"
"14788",15190986,8,"Magnoliopsida","ARATH27020","AT4G14090"
"14789",15190992,2,"Eukaryota","ARATH27026","AT4G14110"
"14790",15190993,14,"Arabidopsis","ARATH27027","AT4G14120"
"14791",15190994,10,"Pentapetalae","ARATH27028","AT4G14130"
"14792",15190996,3,"Viridiplantae","ARATH27030","AT4G14140"
"14793",15190997,4,"Streptophyta","ARATH27031","AT4G14145"
"14794",15190999,2,"Eukaryota","ARATH27033","AT4G14147"
"14795",15191000,4,"Streptophyta","ARATH27034","AT4G14150"
"14796",15191001,2,"Eukaryota","ARATH27035","AT4G14160"
"14797",15191006,9,"Mesangiospermae","ARATH27040","AT4G14170"
"14798",15191007,4,"Streptophyta","ARATH27041","AT4G14180"
"14799",15191009,8,"Magnoliopsida","ARATH27043","AT4G14190"
"14800",15191010,13,"Brassicaceae","ARATH27044","AT4G14200"
"14801",15191011,2,"Eukaryota","ARATH27045","AT4G14210"
"14802",15191012,10,"Pentapetalae","ARATH27046","AT4G14220"
"14803",15191013,10,"Pentapetalae","ARATH27047","AT4G14225"
"14804",15191015,2,"Eukaryota","ARATH27049","AT4G14230"
"14805",15191016,2,"Eukaryota","ARATH27050","AT4G14240"
"14806",15191022,13,"Brassicaceae","ARATH27056","AT4G14270"
"14807",15191025,5,"Embryophyta","ARATH27059","AT4G14280"
"14808",15191027,9,"Mesangiospermae","ARATH27061","AT4G14290"
"14809",15191031,2,"Eukaryota","ARATH27065","AT4G14300"
"14810",15191032,13,"Brassicaceae","ARATH27066","AT4G14301"
"14811",15191033,2,"Eukaryota","ARATH27067","AT4G14305"
"14812",15191036,8,"Magnoliopsida","ARATH27070","AT4G14310"
"14813",15191037,13,"Brassicaceae","ARATH27071","AT4G14315"
"14814",15191039,2,"Eukaryota","ARATH27073","AT4G14320"
"14815",15191040,8,"Magnoliopsida","ARATH27074","AT4G14330"
"14816",15191042,2,"Eukaryota","ARATH27076","AT4G14340"
"14817",15191044,2,"Eukaryota","ARATH27078","AT4G14342"
"14818",15191046,2,"Eukaryota","ARATH27080","AT4G14350"
"14819",15191047,5,"Embryophyta","ARATH27081","AT4G14360"
"14820",15191049,4,"Streptophyta","ARATH27083","AT4G14365"
"14821",15191056,10,"Pentapetalae","ARATH27090","AT4G14380"
"14822",15191060,5,"Embryophyta","ARATH27094","AT4G14385"
"14823",15191068,10,"Pentapetalae","ARATH27102","AT4G14410"
"14824",15191069,4,"Streptophyta","ARATH27103","AT4G14420"
"14825",15191070,2,"Eukaryota","ARATH27104","AT4G14430"
"14826",15191071,2,"Eukaryota","ARATH27105","AT4G14440"
"14827",15191072,10,"Pentapetalae","ARATH27106","AT4G14450"
"14828",15191073,2,"Eukaryota","ARATH27107","AT4G14455"
"14829",15191074,10,"Pentapetalae","ARATH27108","AT4G14465"
"14830",15191075,8,"Magnoliopsida","ARATH27109","AT4G14480"
"14831",15191076,10,"Pentapetalae","ARATH27110","AT4G14490"
"14832",15191078,4,"Streptophyta","ARATH27112","AT4G14500"
"14833",15191079,8,"Magnoliopsida","ARATH27113","AT4G14510"
"14834",15191080,10,"Pentapetalae","ARATH27114","AT4G14520"
"14835",15191082,10,"Pentapetalae","ARATH27116","AT4G14540"
"14836",15191083,11,"rosids","ARATH27117","AT4G14550"
"14837",15191087,9,"Mesangiospermae","ARATH27121","AT4G14560"
"14838",15191088,2,"Eukaryota","ARATH27122","AT4G14570"
"14839",15191089,10,"Pentapetalae","ARATH27123","AT4G14580"
"14840",15191090,6,"Tracheophyta","ARATH27124","AT4G14590"
"14841",15191092,5,"Embryophyta","ARATH27126","AT4G14605"
"14842",15191094,10,"Pentapetalae","ARATH27128","AT4G14620"
"14843",15191095,10,"Pentapetalae","ARATH27129","AT4G14630"
"14844",15191097,1,"LUCA","ARATH27131","AT4G14640"
"14845",15191099,13,"Brassicaceae","ARATH27133","AT4G14650"
"14846",15191100,6,"Tracheophyta","ARATH27134","AT4G14660"
"14847",15191101,2,"Eukaryota","ARATH27135","AT4G14670"
"14848",15191103,2,"Eukaryota","ARATH27137","AT4G14680"
"14849",15191111,2,"Eukaryota","ARATH27145","AT4G14710"
"14850",15191114,9,"Mesangiospermae","ARATH27148","AT4G14713"
"14851",15191118,2,"Eukaryota","ARATH27152","AT4G14716"
"14852",15191121,9,"Mesangiospermae","ARATH27155","AT4G14720"
"14853",15191122,13,"Brassicaceae","ARATH27156","AT4G14723"
"14854",15191123,2,"Eukaryota","ARATH27157","AT4G14730"
"14855",15191124,5,"Embryophyta","ARATH27158","AT4G14740"
"14856",15191127,8,"Magnoliopsida","ARATH27161","AT4G14746"
"14857",15191131,8,"Magnoliopsida","ARATH27165","AT4G14750"
"14858",15191132,9,"Mesangiospermae","ARATH27166","AT4G14760"
"14859",15191134,10,"Pentapetalae","ARATH27168","AT4G14770"
"14860",15191136,2,"Eukaryota","ARATH27170","AT4G14780"
"14861",15191137,14,"Arabidopsis","ARATH27171","AT4G14785"
"14862",15191138,2,"Eukaryota","ARATH27172","AT4G14790"
"14863",15191139,2,"Eukaryota","ARATH27173","AT4G14800"
"14864",15191141,13,"Brassicaceae","ARATH27175","AT4G14805"
"14865",15191143,11,"rosids","ARATH27177","AT4G14815"
"14866",15191144,6,"Tracheophyta","ARATH27178","AT4G14819"
"14867",15191145,2,"Eukaryota","ARATH27179","AT4G14820"
"14868",15191146,6,"Tracheophyta","ARATH27180","AT4G14830"
"14869",15191147,10,"Pentapetalae","ARATH27181","AT4G14840"
"14870",15191148,7,"Spermatophyta","ARATH27182","AT4G14850"
"14871",15191149,13,"Brassicaceae","ARATH27183","AT4G14860"
"14872",15191150,13,"Brassicaceae","ARATH27184","AT4G14870"
"14873",15191151,2,"Eukaryota","ARATH27185","AT4G14880"
"14874",15191152,8,"Magnoliopsida","ARATH27186","AT4G14900"
"14875",15191153,3,"Viridiplantae","ARATH27187","AT4G14890"
"14876",15191154,14,"Arabidopsis","ARATH27188","AT4G14905"
"14877",15191155,1,"LUCA","ARATH27189","AT4G14910"
"14878",15191158,10,"Pentapetalae","ARATH27192","AT4G14920"
"14879",15191161,6,"Tracheophyta","ARATH27195","AT4G14930"
"14880",15191162,10,"Pentapetalae","ARATH27196","AT4G14940"
"14881",15191163,2,"Eukaryota","ARATH27197","AT4G14950"
"14882",15191166,2,"Eukaryota","ARATH27200","AT4G14960"
"14883",15191169,2,"Eukaryota","ARATH27203","AT4G14965"
"14884",15191173,2,"Eukaryota","ARATH27207","AT4G14970"
"14885",15191177,9,"Mesangiospermae","ARATH27211","AT4G14990"
"14886",15191179,2,"Eukaryota","ARATH27213","AT4G15000"
"14887",15191181,5,"Embryophyta","ARATH27215","AT4G15010"
"14888",15191184,2,"Eukaryota","ARATH27218","AT4G15030"
"14889",15191186,13,"Brassicaceae","ARATH27220","AT4G15040"
"14890",15191188,13,"Brassicaceae","ARATH27222","AT4G15053"
"14891",15191193,13,"Brassicaceae","ARATH27227","AT4G15075"
"14892",15191194,9,"Mesangiospermae","ARATH27228","AT4G15080"
"14893",15191196,1,"LUCA","ARATH27230","AT4G15093"
"14894",15191199,2,"Eukaryota","ARATH27233","AT4G15110"
"14895",15191200,13,"Brassicaceae","ARATH27234","AT4G15120"
"14896",15191201,8,"Magnoliopsida","ARATH27235","AT4G15140"
"14897",15191206,8,"Magnoliopsida","ARATH27240","AT4G15180"
"14898",15191210,1,"LUCA","ARATH27244","AT4G15210"
"14899",15191213,2,"Eukaryota","ARATH27247","AT4G15215"
"14900",15191219,2,"Eukaryota","ARATH27253","AT4G15230"
"14901",15191223,2,"Eukaryota","ARATH27257","AT4G15233"
"14902",15191226,2,"Eukaryota","ARATH27260","AT4G15236"
"14903",15191227,8,"Magnoliopsida","ARATH27261","AT4G15240"
"14904",15191229,11,"rosids","ARATH27263","AT4G15248"
"14905",15191230,8,"Magnoliopsida","ARATH27264","AT4G15250"
"14906",15191231,9,"Mesangiospermae","ARATH27265","AT4G15260"
"14907",15191234,14,"Arabidopsis","ARATH27268","AT4G15270"
"14908",15191236,9,"Mesangiospermae","ARATH27270","AT4G15280"
"14909",15191237,7,"Spermatophyta","ARATH27271","AT4G15290"
"14910",15191238,13,"Brassicaceae","ARATH27272","AT4G15300"
"14911",15191241,13,"Brassicaceae","ARATH27275","AT4G15310"
"14912",15191245,7,"Spermatophyta","ARATH27279","AT4G15320"
"14913",15191251,13,"Brassicaceae","ARATH27285","AT4G15350"
"14914",15191252,2,"Eukaryota","ARATH27286","AT4G15360"
"14915",15191253,1,"LUCA","ARATH27287","AT4G15370"
"14916",15191256,13,"Brassicaceae","ARATH27290","AT4G15390"
"14917",15191260,13,"Brassicaceae","ARATH27294","AT4G15396"
"14918",15191264,13,"Brassicaceae","ARATH27298","AT4G15400"
"14919",15191269,9,"Mesangiospermae","ARATH27303","AT4G15417"
"14920",15191272,2,"Eukaryota","ARATH27306","AT4G15430"
"14921",15191274,1,"LUCA","ARATH27308","AT4G15440"
"14922",15191275,5,"Embryophyta","ARATH27309","AT4G15450"
"14923",15191279,13,"Brassicaceae","ARATH27313","AT4G15460"
"14924",15191281,2,"Eukaryota","ARATH27315","AT4G15470"
"14925",15191282,6,"Tracheophyta","ARATH27316","AT4G15475"
"14926",15191283,8,"Magnoliopsida","ARATH27317","AT4G15480"
"14927",15191284,8,"Magnoliopsida","ARATH27318","AT4G15490"
"14928",15191285,8,"Magnoliopsida","ARATH27319","AT4G15500"
"14929",15191287,5,"Embryophyta","ARATH27321","AT4G15510"
"14930",15191289,2,"Eukaryota","ARATH27323","AT4G15520"
"14931",15191291,1,"LUCA","ARATH27325","AT4G15530"
"14932",15191294,10,"Pentapetalae","ARATH27328","AT4G15540"
"14933",15191295,2,"Eukaryota","ARATH27329","AT4G15545"
"14934",15191296,8,"Magnoliopsida","ARATH27330","AT4G15550"
"14935",15191297,1,"LUCA","ARATH27331","AT4G15560"
"14936",15191298,14,"Arabidopsis","ARATH27332","AT4G15562"
"14937",15191300,4,"Streptophyta","ARATH27334","AT4G15563"
"14938",15191303,8,"Magnoliopsida","ARATH27337","AT4G15610"
"14939",15191305,10,"Pentapetalae","ARATH27339","AT4G15620"
"14940",15191306,10,"Pentapetalae","ARATH27340","AT4G15630"
"14941",15191308,5,"Embryophyta","ARATH27342","AT4G15640"
"14942",15191309,13,"Brassicaceae","ARATH27343","AT4G15650"
"14943",15191310,8,"Magnoliopsida","ARATH27344","AT4G15660"
"14944",15191311,8,"Magnoliopsida","ARATH27345","AT4G15670"
"14945",15191312,8,"Magnoliopsida","ARATH27346","AT4G15680"
"14946",15191313,8,"Magnoliopsida","ARATH27347","AT4G15690"
"14947",15191314,8,"Magnoliopsida","ARATH27348","AT4G15700"
"14948",15191315,13,"Brassicaceae","ARATH27349","AT4G15710"
"14949",15191316,13,"Brassicaceae","ARATH27350","AT4G15715"
"14950",15191317,8,"Magnoliopsida","ARATH27351","AT4G15720"
"14951",15191318,13,"Brassicaceae","ARATH27352","AT4G15730"
"14952",15191320,13,"Brassicaceae","ARATH27354","AT4G15733"
"14953",15191321,13,"Brassicaceae","ARATH27355","AT4G15735"
"14954",15191322,13,"Brassicaceae","ARATH27356","AT4G15740"
"14955",15191323,14,"Arabidopsis","ARATH27357","AT4G15750"
"14956",15191324,13,"Brassicaceae","ARATH27358","AT4G15755"
"14957",15191325,8,"Magnoliopsida","ARATH27359","AT4G15760"
"14958",15191328,8,"Magnoliopsida","ARATH27362","AT4G15765"
"14959",15191329,2,"Eukaryota","ARATH27363","AT4G15770"
"14960",15191330,2,"Eukaryota","ARATH27364","AT4G15780"
"14961",15191332,10,"Pentapetalae","ARATH27366","AT4G15790"
"14962",15191333,9,"Mesangiospermae","ARATH27367","AT4G15800"
"14963",15191334,8,"Magnoliopsida","ARATH27368","AT4G15802"
"14964",15191335,13,"Brassicaceae","ARATH27369","AT4G15810"
"14965",15191336,10,"Pentapetalae","ARATH27370","AT4G15820"
"14966",15191337,3,"Viridiplantae","ARATH27371","AT4G15830"
"14967",15191339,5,"Embryophyta","ARATH27373","AT4G15840"
"14968",15191340,2,"Eukaryota","ARATH27374","AT4G15850"
"14969",15191343,10,"Pentapetalae","ARATH27377","AT4G15880"
"14970",15191346,6,"Tracheophyta","ARATH27380","AT4G15890"
"14971",15191347,2,"Eukaryota","ARATH27381","AT4G15900"
"14972",15191348,13,"Brassicaceae","ARATH27382","AT4G15910"
"14973",15191349,2,"Eukaryota","ARATH27383","AT4G15920"
"14974",15191351,2,"Eukaryota","ARATH27385","AT4G15930"
"14975",15191352,2,"Eukaryota","ARATH27386","AT4G15940"
"14976",15191353,14,"Arabidopsis","ARATH27387","AT4G15953"
"14977",15191357,14,"Arabidopsis","ARATH27391","AT4G15960"
"14978",15191359,13,"Brassicaceae","ARATH27393","AT4G15975"
"14979",15191361,13,"Brassicaceae","ARATH27395","AT4G15980"
"14980",15191362,13,"Brassicaceae","ARATH27396","AT4G15990"
"14981",15191363,14,"Arabidopsis","ARATH27397","AT4G16000"
"14982",15191364,14,"Arabidopsis","ARATH27398","AT4G16008"
"14983",15191367,13,"Brassicaceae","ARATH27401","AT4G16024"
"14984",15191373,1,"LUCA","ARATH27407","AT4G16060"
"14985",15191374,3,"Viridiplantae","ARATH27408","AT4G16070"
"14986",15191377,14,"Arabidopsis","ARATH27411","AT4G16080"
"14987",15191379,14,"Arabidopsis","ARATH27413","AT4G16095"
"14988",15191380,10,"Pentapetalae","ARATH27414","AT4G16100"
"14989",15191381,5,"Embryophyta","ARATH27415","AT4G16120"
"14990",15191382,4,"Streptophyta","ARATH27416","AT4G16130"
"14991",15191384,13,"Brassicaceae","ARATH27418","AT4G16140"
"14992",15191385,13,"Brassicaceae","ARATH27419","AT4G16141"
"14993",15191386,2,"Eukaryota","ARATH27420","AT4G16143"
"14994",15191387,4,"Streptophyta","ARATH27421","AT4G16144"
"14995",15191388,8,"Magnoliopsida","ARATH27422","AT4G16146"
"14996",15191389,1,"LUCA","ARATH27423","AT4G16155"
"14997",15191390,5,"Embryophyta","ARATH27424","AT4G16160"
"14998",15191397,10,"Pentapetalae","ARATH27431","AT4G16165"
"14999",15191398,2,"Eukaryota","ARATH27432","AT4G16180"
"15000",15191400,2,"Eukaryota","ARATH27434","AT4G16190"
"15001",15191401,12,"malvids","ARATH27435","AT4G16195"
"15002",15191402,14,"Arabidopsis","ARATH27436","AT4G16200"
"15003",15191403,2,"Eukaryota","ARATH27437","AT4G16210"
"15004",15191406,5,"Embryophyta","ARATH27440","AT4G16230"
"15005",15191409,2,"Eukaryota","ARATH27443","AT4G16250"
"15006",15191410,2,"Eukaryota","ARATH27444","AT4G16260"
"15007",15191412,2,"Eukaryota","ARATH27446","AT4G16265"
"15008",15191414,5,"Embryophyta","ARATH27448","AT4G16270"
"15009",15191417,5,"Embryophyta","ARATH27451","AT4G16280"
"15010",15191419,12,"malvids","ARATH27453","AT4G16295"
"15011",15191420,5,"Embryophyta","ARATH27454","AT4G16310"
"15012",15191422,5,"Embryophyta","ARATH27456","AT4G16330"
"15013",15191423,2,"Eukaryota","ARATH27457","AT4G16340"
"15014",15191424,2,"Eukaryota","ARATH27458","AT4G16350"
"15015",15191425,2,"Eukaryota","ARATH27459","AT4G16370"
"15016",15191426,11,"rosids","ARATH27460","AT4G16380"
"15017",15191430,5,"Embryophyta","ARATH27464","AT4G16390"
"15018",15191431,13,"Brassicaceae","ARATH27465","AT4G16400"
"15019",15191432,13,"Brassicaceae","ARATH27466","AT4G16410"
"15020",15191434,2,"Eukaryota","ARATH27468","AT4G16420"
"15021",15191436,10,"Pentapetalae","ARATH27470","AT4G16430"
"15022",15191437,2,"Eukaryota","ARATH27471","AT4G16440"
"15023",15191438,6,"Tracheophyta","ARATH27472","AT4G16442"
"15024",15191439,3,"Viridiplantae","ARATH27473","AT4G16444"
"15025",15191440,13,"Brassicaceae","ARATH27474","AT4G16447"
"15026",15191441,2,"Eukaryota","ARATH27475","AT4G16450"
"15027",15191443,12,"malvids","ARATH27477","AT4G16460"
"15028",15191444,9,"Mesangiospermae","ARATH27478","AT4G16470"
"15029",15191445,2,"Eukaryota","ARATH27479","AT4G16480"
"15030",15191446,7,"Spermatophyta","ARATH27480","AT4G16490"
"15031",15191447,13,"Brassicaceae","ARATH27481","AT4G16500"
"15032",15191448,2,"Eukaryota","ARATH27482","AT4G16510"
"15033",15191451,13,"Brassicaceae","ARATH27485","AT4G16515"
"15034",15191452,2,"Eukaryota","ARATH27486","AT4G16520"
"15035",15191454,13,"Brassicaceae","ARATH27488","AT4G16530"
"15036",15191455,4,"Streptophyta","ARATH27489","AT4G16535"
"15037",15191457,13,"Brassicaceae","ARATH27491","AT4G16540"
"15038",15191459,13,"Brassicaceae","ARATH27493","AT4G16545"
"15039",15191462,14,"Arabidopsis","ARATH27496","AT4G16560"
"15040",15191463,7,"Spermatophyta","ARATH27497","AT4G16563"
"15041",15191466,2,"Eukaryota","ARATH27500","AT4G16566"
"15042",15191467,2,"Eukaryota","ARATH27501","AT4G16570"
"15043",15191468,10,"Pentapetalae","ARATH27502","AT4G16580"
"15044",15191469,2,"Eukaryota","ARATH27503","AT4G16590"
"15045",15191470,2,"Eukaryota","ARATH27504","AT4G16600"
"15046",15191471,13,"Brassicaceae","ARATH27505","AT4G16610"
"15047",15191473,7,"Spermatophyta","ARATH27507","AT4G16620"
"15048",15191475,2,"Eukaryota","ARATH27509","AT4G16630"
"15049",15191476,2,"Eukaryota","ARATH27510","AT4G16640"
"15050",15191477,8,"Magnoliopsida","ARATH27511","AT4G16650"
"15051",15191479,2,"Eukaryota","ARATH27513","AT4G16660"
"15052",15191482,13,"Brassicaceae","ARATH27516","AT4G16670"
"15053",15191485,5,"Embryophyta","ARATH27519","AT4G16690"
"15054",15191486,5,"Embryophyta","ARATH27520","AT4G16695"
"15055",15191490,2,"Eukaryota","ARATH27524","AT4G16700"
"15056",15191491,2,"Eukaryota","ARATH27525","AT4G16710"
"15057",15191492,1,"LUCA","ARATH27526","AT4G16720"
"15058",15191494,7,"Spermatophyta","ARATH27528","AT4G16730"
"15059",15191496,7,"Spermatophyta","ARATH27530","AT4G16740"
"15060",15191498,5,"Embryophyta","ARATH27532","AT4G16745"
"15061",15191500,13,"Brassicaceae","ARATH27534","AT4G16750"
"15062",15191501,2,"Eukaryota","ARATH27535","AT4G16760"
"15063",15191503,2,"Eukaryota","ARATH27537","AT4G16765"
"15064",15191507,2,"Eukaryota","ARATH27541","AT4G16770"
"15065",15191509,10,"Pentapetalae","ARATH27543","AT4G16790"
"15066",15191510,2,"Eukaryota","ARATH27544","AT4G16800"
"15067",15191511,10,"Pentapetalae","ARATH27545","AT4G16807"
"15068",15191513,7,"Spermatophyta","ARATH27547","AT4G16820"
"15069",15191514,2,"Eukaryota","ARATH27548","AT4G16830"
"15070",15191517,10,"Pentapetalae","ARATH27551","AT4G16835"
"15071",15191521,8,"Magnoliopsida","ARATH27555","AT4G16850"
"15072",15191525,13,"Brassicaceae","ARATH27559","AT4G16860"
"15073",15191528,13,"Brassicaceae","ARATH27562","AT4G16890"
"15074",15191542,13,"Brassicaceae","ARATH27576","AT4G16920"
"15075",15191549,13,"Brassicaceae","ARATH27583","AT4G16950"
"15076",15191557,13,"Brassicaceae","ARATH27591","AT4G16970"
"15077",15191558,10,"Pentapetalae","ARATH27592","AT4G16980"
"15078",15191569,14,"Arabidopsis","ARATH27603","AT4G16990"
"15079",15191572,10,"Pentapetalae","ARATH27606","AT4G17000"
"15080",15191574,9,"Mesangiospermae","ARATH27608","AT4G17010"
"15081",15191575,2,"Eukaryota","ARATH27609","AT4G17020"
"15082",15191578,8,"Magnoliopsida","ARATH27612","AT4G17030"
"15083",15191579,2,"Eukaryota","ARATH27613","AT4G17040"
"15084",15191580,1,"LUCA","ARATH27614","AT4G17050"
"15085",15191581,11,"rosids","ARATH27615","AT4G17060"
"15086",15191582,2,"Eukaryota","ARATH27616","AT4G17070"
